DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jul1972;0.77789;0.2764;0.14494;0.21903;0.16313;0.10347;0.07463;0.24855;0.28539;0.38567;0.35371;0.11393;0.19541;0.06949;0.10304;-0.01709;-0.08736;0.04687;0.0641;0.06181;0.09762;0.20134;0.37249;0.18369;0.11877;0.03067;0.06673;0.16617;0.15906;0.09422;0.04254;0.05876;-0.00357;0.16445;0.08451;-0.07151;0.00684;0.16547;0.10897;0.06188;0.00503;-0.01863;0.07871;0.17251;0.17631;0.17184;0.20594;0.25352
Aug1972;0.39144;0.79087;0.41542;0.31752;0.3765;0.3167;0.26023;0.2234;0.37667;0.40535;0.49511;0.46176;0.22541;0.29698;0.174;0.20679;0.08242;0.01402;0.14477;0.15991;0.15899;0.18884;0.28842;0.45645;0.27239;0.20455;0.11905;0.15339;0.2521;0.24472;0.17867;0.12581;0.14176;0.07767;0.24691;0.1633;0.00551;0.08379;0.24231;0.18377;0.1345;0.07812;0.05391;0.15027;0.24273;0.24491;0.23966;0.27204
Sep1972;0.3769;0.48528;0.80232;0.50731;0.4435;0.48773;0.43897;0.38641;0.35281;0.48397;0.50869;0.5927;0.55934;0.33696;0.39733;0.27454;0.30235;0.17756;0.11187;0.23614;0.24928;0.24878;0.27597;0.37417;0.53407;0.35285;0.2856;0.20064;0.23285;0.32943;0.32262;0.2576;0.2049;0.21475;0.15074;0.31534;0.23079;0.07285;0.14866;0.3054;0.2472;0.19635;0.14201;0.11802;0.21268;0.29917;0.30022;0.29309
Oct1972;0.2353;0.34978;0.46906;0.7707;0.50716;0.44304;0.48317;0.43356;0.38307;0.35148;0.46735;0.49;0.57611;0.55013;0.3419;0.40338;0.28495;0.3148;0.18781;0.1253;0.24752;0.26001;0.26109;0.28637;0.38284;0.53751;0.35734;0.29187;0.20815;0.24275;0.33981;0.33305;0.2685;0.21576;0.22171;0.15898;0.32006;0.2362;0.07863;0.15153;0.30549;0.24889;0.20097;0.14719;0.12348;0.21637;0.29729;0.29824
Nov1972;0.55776;0.52979;0.56129;0.65421;0.89863;0.63663;0.56311;0.58784;0.53698;0.4863;0.45223;0.56838;0.58805;0.67165;0.64726;0.43552;0.48558;0.36614;0.38842;0.26561;0.20406;0.32423;0.33676;0.33703;0.36177;0.45596;0.60791;0.42804;0.36201;0.27597;0.30596;0.4004;0.3948;0.3301;0.27678;0.28284;0.21939;0.38022;0.29679;0.13872;0.21145;0.36632;0.30861;0.26045;0.20725;0.18337;0.27638;0.35563
Dec1972;0.87955;0.87583;0.71709;0.70873;0.77465;0.99511;0.74257;0.67189;0.68467;0.63204;0.58105;0.5466;0.6489;0.66988;0.75352;0.7262;0.51804;0.56264;0.44521;0.46569;0.3441;0.28409;0.40205;0.41344;0.41443;0.43656;0.52588;0.67333;0.49442;0.42791;0.34185;0.3708;0.46296;0.4574;0.39378;0.34027;0.34426;0.28021;0.43833;0.35463;0.19667;0.26778;0.42075;0.36231;0.31391;0.26124;0.23777;0.33034
Jan1973;0.10323;0.66873;0.71848;0.66544;0.67489;0.74318;0.95673;0.70962;0.64868;0.66471;0.6102;0.56341;0.53187;0.63343;0.64979;0.73437;0.70619;0.49797;0.53827;0.41903;0.43765;0.31778;0.25601;0.37319;0.38555;0.38726;0.41119;0.50079;0.64937;0.46784;0.39942;0.31413;0.34341;0.43829;0.43251;0.36934;0.31563;0.32001;0.25543;0.41448;0.3329;0.17537;0.24782;0.40283;0.34653;0.29669;0.24356;0.22025
Feb1973;-0.37094;-0.25882;0.30351;0.51844;0.52594;0.56506;0.65069;0.87865;0.64056;0.58024;0.60393;0.55105;0.5065;0.47648;0.58189;0.59991;0.68431;0.65974;0.45379;0.49644;0.37774;0.39828;0.27863;0.21686;0.33431;0.3471;0.34848;0.37357;0.46524;0.61568;0.43426;0.36548;0.28105;0.3107;0.4075;0.40216;0.33948;0.28562;0.29176;0.22697;0.38512;0.30373;0.14752;0.22079;0.3749;0.31903;0.26949;0.21624
Mar1973;0.92186;0.6331;0.50181;0.81393;0.82596;0.83835;0.86412;0.91612;1.09621;0.86212;0.78976;0.80565;0.75443;0.71248;0.68338;0.77918;0.78649;0.86899;0.84444;0.63831;0.66572;0.55089;0.56322;0.44482;0.38406;0.49827;0.50999;0.51249;0.53434;0.62029;0.76929;0.58724;0.51348;0.43044;0.45248;0.54769;0.54269;0.48017;0.42596;0.43033;0.36415;0.51942;0.43829;0.2818;0.3512;0.5033;0.44527;0.39495
Apr1973;0.39592;0.82075;0.66891;0.58967;0.8002;0.84954;0.85453;0.88926;0.94439;1.11697;0.89276;0.83547;0.84984;0.80211;0.76119;0.73218;0.82254;0.8313;0.91475;0.89055;0.68896;0.71284;0.60414;0.61769;0.49949;0.44071;0.55206;0.56357;0.56256;0.58163;0.66724;0.80989;0.63281;0.55823;0.47784;0.49745;0.58853;0.58381;0.52323;0.46948;0.47564;0.41107;0.56222;0.48387;0.32885;0.3946;0.54379;0.48762
May1973;0.55695;0.57313;0.92533;0.79607;0.7193;0.86377;0.92776;0.93098;0.96703;1.01525;1.16611;0.97842;0.93385;0.94561;0.89838;0.85702;0.82912;0.90917;0.91625;0.9999;0.9816;0.77998;0.80289;0.70091;0.71961;0.60117;0.54352;0.6504;0.65935;0.65547;0.6705;0.74985;0.8872;0.71152;0.637;0.56237;0.5763;0.66409;0.65989;0.60121;0.54809;0.55318;0.48877;0.63658;0.56105;0.40847;0.4716;0.61875
Jun1973;-0.31647;0.1313;0.2306;0.58234;0.47762;0.42769;0.5645;0.65149;0.66385;0.72451;0.79567;0.96506;0.80426;0.77007;0.78127;0.74306;0.70448;0.67525;0.7656;0.78004;0.86748;0.85068;0.66252;0.69115;0.59502;0.61676;0.50349;0.44698;0.55128;0.55733;0.55127;0.56769;0.65048;0.784;0.61401;0.54486;0.47424;0.48959;0.57832;0.57527;0.51704;0.46498;0.47104;0.40873;0.55802;0.48034;0.33145;0.39594
Jul1973;0.26638;-0.04043;0.24411;0.31916;0.6026;0.51183;0.4648;0.60128;0.67399;0.68931;0.76157;0.82447;0.98052;0.83172;0.79114;0.79842;0.76679;0.73145;0.70365;0.79305;0.8047;0.87988;0.86967;0.69043;0.71912;0.62884;0.64754;0.53709;0.48155;0.58358;0.58774;0.58299;0.59882;0.68055;0.81481;0.6529;0.58347;0.51371;0.52911;0.61654;0.61397;0.55642;0.50354;0.50821;0.44682;0.59243;0.51844;0.37168
Aug1973;-0.60309;-0.2121;-0.33476;-0.02699;0.07578;0.36505;0.28444;0.2508;0.39457;0.48367;0.50577;0.5821;0.65697;0.81407;0.67588;0.64102;0.65664;0.62448;0.59069;0.56565;0.66041;0.6724;0.74707;0.73927;0.56745;0.60207;0.51566;0.53483;0.42768;0.37265;0.4747;0.47911;0.47772;0.495;0.57842;0.71222;0.55466;0.48973;0.42153;0.43764;0.52464;0.52179;0.4642;0.41191;0.41597;0.35509;0.50232;0.42836
Sep1973;0.83947;0.36022;0.36068;0.15228;0.35481;0.42944;0.65172;0.57628;0.54048;0.66937;0.72921;0.7411;0.81659;0.87756;1.01142;0.87377;0.83311;0.84973;0.82269;0.79124;0.77022;0.8634;0.87026;0.93572;0.93101;0.76728;0.79047;0.70565;0.72191;0.61697;0.56387;0.66355;0.66885;0.65921;0.67595;0.75072;0.87822;0.72375;0.65485;0.58453;0.59899;0.6837;0.67955;0.62462;0.57315;0.5712;0.51254;0.65268
Oct1973;0.01979;0.64678;0.26775;0.28259;0.10064;0.28643;0.36372;0.58003;0.5101;0.47853;0.59326;0.65832;0.6748;0.75575;0.81964;0.95575;0.82552;0.78625;0.80493;0.77965;0.74833;0.72857;0.82241;0.83029;0.89388;0.88991;0.73019;0.75813;0.67265;0.68911;0.58765;0.53659;0.63458;0.63976;0.62521;0.64298;0.71715;0.84525;0.69359;0.62784;0.55871;0.57431;0.6579;0.65362;0.59978;0.54922;0.54357;0.48471
Nov1973;0.38794;0.16695;0.73143;0.35643;0.36051;0.16196;0.32714;0.39802;0.60845;0.54262;0.51503;0.623;0.68358;0.69823;0.77887;0.84615;0.97788;0.85136;0.80864;0.82317;0.80084;0.77023;0.74978;0.84424;0.85292;0.91244;0.9085;0.75216;0.78;0.69679;0.71164;0.61103;0.56039;0.65842;0.66349;0.64989;0.66726;0.73993;0.86948;0.71671;0.6514;0.58276;0.59756;0.6801;0.67627;0.62284;0.57252;0.56482
Dec1973;0.74741;0.66031;0.38414;0.83864;0.48632;0.46868;0.26138;0.41509;0.47594;0.67242;0.60778;0.58079;0.68144;0.7346;0.75137;0.82355;0.88446;1.01396;0.89168;0.85165;0.86517;0.84382;0.81387;0.79499;0.88836;0.89681;0.95531;0.95178;0.79708;0.82318;0.74178;0.75786;0.65752;0.60709;0.70451;0.709;0.69325;0.7098;0.7824;0.90991;0.75733;0.69137;0.62348;0.63723;0.72034;0.71653;0.6639;0.61392
