DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Sep1968;0.15315;0.32204;0.18767;0.00167;-0.06652;-0.17726;-0.38832;-0.15892;-0.19516;-0.38881;-0.38092;-0.47014;-0.54131;-0.55418;-0.51944;-0.40501;-0.53818;-0.59572;-0.56312;-0.54222;-0.56552;-0.54679;-0.6451;-0.56987;-0.56346;-0.54268;-0.53366;-0.52606;-0.48981;-0.49246;-0.46893;-0.33444;-0.34493;-0.24055;-0.24856;-0.12084;-0.1001;-0.07794;-0.0368;-0.06245;-0.06037;0.01601;0.0563;0.0581;0.06554;0.0812;0.12038;0.15426
Oct1968;-0.14547;-0.07183;0.07451;-0.02314;-0.16678;-0.20316;-0.25807;-0.42453;-0.21125;-0.23728;-0.40884;-0.39671;-0.47217;-0.54517;-0.56467;-0.53111;-0.42603;-0.55482;-0.61102;-0.57812;-0.56049;-0.58174;-0.56252;-0.6518;-0.58138;-0.5771;-0.55815;-0.55003;-0.5433;-0.51038;-0.51337;-0.48862;-0.35524;-0.36279;-0.2596;-0.26665;-0.13946;-0.11832;-0.09617;-0.05579;-0.08115;-0.07888;-0.00266;0.03791;0.03983;0.0485;0.06593;0.10513
Nov1968;-0.54877;-0.45202;-0.35722;-0.22189;-0.29091;-0.40066;-0.42052;-0.44076;-0.55924;-0.38501;-0.38765;-0.52639;-0.51775;-0.57717;-0.63679;-0.6523;-0.62312;-0.52518;-0.63983;-0.68715;-0.65027;-0.63457;-0.65204;-0.62798;-0.71348;-0.64579;-0.63882;-0.61738;-0.6074;-0.59929;-0.56453;-0.56512;-0.53869;-0.41072;-0.41705;-0.31412;-0.32071;-0.19702;-0.17416;-0.15081;-0.11107;-0.13513;-0.13152;-0.05579;-0.01516;-0.01161;-0.00211;0.01548
Dec1968;0.30047;-0.16201;-0.20389;-0.16845;-0.08281;-0.14586;-0.24614;-0.28527;-0.31089;-0.42311;-0.27906;-0.28937;-0.42651;-0.42344;-0.48592;-0.54132;-0.55473;-0.52717;-0.43518;-0.54699;-0.60181;-0.57129;-0.55535;-0.57579;-0.55468;-0.6407;-0.57768;-0.57392;-0.55432;-0.54666;-0.53998;-0.50894;-0.51173;-0.48695;-0.36283;-0.36963;-0.27062;-0.27815;-0.15684;-0.13561;-0.1128;-0.07374;-0.09733;-0.09394;-0.02016;0.01887;0.02218;0.03083
Jan1969;-0.27231;-0.03489;-0.31586;-0.32602;-0.29534;-0.22618;-0.28176;-0.36903;-0.39702;-0.41337;-0.49932;-0.36141;-0.37349;-0.50588;-0.49402;-0.55145;-0.60419;-0.621;-0.5977;-0.50842;-0.61189;-0.66064;-0.63376;-0.61831;-0.6365;-0.61892;-0.70056;-0.63712;-0.63624;-0.618;-0.60937;-0.60262;-0.57224;-0.57396;-0.54677;-0.42321;-0.4273;-0.32855;-0.33507;-0.21437;-0.19312;-0.17061;-0.13121;-0.15501;-0.15175;-0.07863;-0.04129;-0.03864
Feb1969;-0.4825;-0.5211;-0.31099;-0.50036;-0.49382;-0.46584;-0.39867;-0.44774;-0.52639;-0.54046;-0.55083;-0.62255;-0.49178;-0.49296;-0.61666;-0.60077;-0.65305;-0.69959;-0.7126;-0.68881;-0.60128;-0.69699;-0.74144;-0.70947;-0.69283;-0.70588;-0.69092;-0.76756;-0.70444;-0.70237;-0.68322;-0.67426;-0.66758;-0.63734;-0.63837;-0.61129;-0.48871;-0.49019;-0.3938;-0.39927;-0.27935;-0.25637;-0.23314;-0.19274;-0.21595;-0.2117;-0.13836;-0.10022
Mar1969;-0.46419;-0.69045;-0.66922;-0.48244;-0.62825;-0.62348;-0.59047;-0.5303;-0.57682;-0.6485;-0.65933;-0.66776;-0.72603;-0.59812;-0.59023;-0.70703;-0.68623;-0.7321;-0.77153;-0.77918;-0.75507;-0.66953;-0.75746;-0.79672;-0.76749;-0.75163;-0.76276;-0.74559;-0.81925;-0.75578;-0.75335;-0.7351;-0.72617;-0.71816;-0.68922;-0.68924;-0.66106;-0.54152;-0.54078;-0.44798;-0.45247;-0.33398;-0.31211;-0.28874;-0.2499;-0.27257;-0.26839;-0.19605
Apr1969;-0.13099;-0.43874;-0.64179;-0.6623;-0.49704;-0.61823;-0.61475;-0.5916;-0.53785;-0.58297;-0.64986;-0.66375;-0.6712;-0.7254;-0.60625;-0.59798;-0.71024;-0.68809;-0.73417;-0.77269;-0.78263;-0.76161;-0.67758;-0.7644;-0.80284;-0.77441;-0.75862;-0.77042;-0.75427;-0.82857;-0.76457;-0.76187;-0.7453;-0.73592;-0.72719;-0.69936;-0.69847;-0.67046;-0.55396;-0.55307;-0.46163;-0.46517;-0.34791;-0.32658;-0.30373;-0.26496;-0.28686;-0.28224
May1969;-0.05934;-0.16678;-0.4031;-0.5948;-0.63497;-0.48373;-0.58789;-0.59291;-0.57492;-0.51724;-0.56035;-0.62552;-0.63975;-0.64754;-0.69844;-0.58861;-0.58261;-0.69786;-0.6754;-0.72639;-0.76661;-0.77782;-0.75814;-0.67566;-0.76472;-0.8065;-0.77535;-0.75797;-0.76819;-0.75423;-0.82885;-0.7643;-0.76411;-0.74838;-0.74021;-0.73019;-0.70256;-0.70239;-0.67302;-0.55732;-0.55592;-0.4618;-0.46571;-0.34779;-0.32618;-0.30415;-0.26371;-0.28506
Jun1969;-0.01022;-0.10615;-0.19023;-0.39999;-0.58709;-0.62135;-0.48082;-0.57744;-0.58014;-0.56309;-0.50646;-0.54712;-0.60951;-0.62843;-0.63416;-0.68514;-0.57543;-0.56922;-0.68114;-0.66043;-0.71039;-0.75268;-0.76466;-0.74589;-0.66648;-0.75714;-0.79797;-0.76686;-0.74919;-0.76068;-0.74471;-0.81807;-0.75399;-0.75312;-0.73846;-0.73224;-0.72341;-0.69817;-0.69794;-0.66883;-0.55503;-0.55451;-0.46251;-0.46624;-0.34875;-0.32756;-0.30574;-0.26537
Jul1969;-0.51047;-0.38447;-0.34377;-0.34863;-0.52576;-0.68973;-0.71037;-0.56483;-0.65446;-0.65205;-0.63041;-0.56907;-0.60509;-0.66314;-0.67882;-0.68075;-0.7282;-0.61868;-0.61169;-0.72273;-0.70184;-0.75004;-0.79257;-0.80316;-0.78318;-0.70531;-0.79127;-0.82954;-0.79942;-0.78287;-0.79245;-0.77817;-0.8487;-0.78525;-0.78441;-0.771;-0.76537;-0.75626;-0.73009;-0.72921;-0.70026;-0.58765;-0.587;-0.49696;-0.49994;-0.38219;-0.36158;-0.34036
Aug1969;-0.16734;-0.48597;-0.45181;-0.3946;-0.41126;-0.57944;-0.73339;-0.75685;-0.61725;-0.69995;-0.69571;-0.67335;-0.60932;-0.64153;-0.69648;-0.70698;-0.70737;-0.75359;-0.64586;-0.63798;-0.74925;-0.72815;-0.77643;-0.8178;-0.82526;-0.80402;-0.7266;-0.81007;-0.84761;-0.81792;-0.80082;-0.81082;-0.79804;-0.86714;-0.80426;-0.80235;-0.78876;-0.78179;-0.77169;-0.74511;-0.74377;-0.7148;-0.6037;-0.60214;-0.51564;-0.51886;-0.4015;-0.38146
Sep1969;-0.3684;-0.42013;-0.58211;-0.56092;-0.4877;-0.49096;-0.63403;-0.76048;-0.7854;-0.66507;-0.73641;-0.72497;-0.70466;-0.64454;-0.67414;-0.72533;-0.73664;-0.73628;-0.77989;-0.67536;-0.6659;-0.7767;-0.75473;-0.80075;-0.84517;-0.85266;-0.83158;-0.7541;-0.83737;-0.87364;-0.84326;-0.82681;-0.83321;-0.81969;-0.88689;-0.8252;-0.82278;-0.80921;-0.80249;-0.79293;-0.76789;-0.76709;-0.73733;-0.62742;-0.62493;-0.53862;-0.54152;-0.42399
Oct1969;0.30516;0.01805;-0.09592;-0.24194;-0.23455;-0.23312;-0.2714;-0.44667;-0.5871;-0.64834;-0.54379;-0.61512;-0.6141;-0.59843;-0.54771;-0.57777;-0.62829;-0.64853;-0.65305;-0.7065;-0.60591;-0.60125;-0.71008;-0.69186;-0.73852;-0.78429;-0.79353;-0.77425;-0.69773;-0.78351;-0.82257;-0.79566;-0.78119;-0.78921;-0.7781;-0.84581;-0.78698;-0.78496;-0.77247;-0.76601;-0.75759;-0.7323;-0.73234;-0.70373;-0.59577;-0.59517;-0.50666;-0.51054
Nov1969;0.56863;0.56092;0.32259;0.21014;0.07209;0.06005;0.04194;-0.02537;-0.20829;-0.35441;-0.44483;-0.34722;-0.42714;-0.43428;-0.42735;-0.38388;-0.41757;-0.47017;-0.49938;-0.50931;-0.56384;-0.47949;-0.47966;-0.58774;-0.57362;-0.62136;-0.66715;-0.67664;-0.65938;-0.58555;-0.67471;-0.71949;-0.69372;-0.68321;-0.69259;-0.68051;-0.74809;-0.69159;-0.69103;-0.67924;-0.67363;-0.66641;-0.64375;-0.64658;-0.61907;-0.51428;-0.51576;-0.4261
Dec1969;-0.26417;0.18273;0.28532;0.12952;0.04685;-0.05843;-0.05829;-0.06083;-0.10617;-0.26528;-0.39113;-0.47136;-0.37862;-0.46088;-0.46734;-0.46049;-0.42147;-0.45213;-0.50224;-0.52826;-0.53486;-0.58803;-0.51089;-0.51048;-0.61302;-0.59956;-0.64531;-0.68862;-0.69539;-0.67816;-0.60709;-0.69048;-0.73314;-0.70862;-0.69976;-0.70912;-0.69711;-0.76563;-0.71038;-0.70999;-0.69832;-0.69156;-0.68396;-0.66217;-0.66405;-0.63609;-0.53455;-0.53597
Jan1970;-0.24311;-0.36405;-0.00756;0.1143;0.00273;-0.06128;-0.15389;-0.144;-0.13414;-0.16655;-0.30022;-0.41926;-0.49415;-0.40724;-0.49037;-0.50259;-0.49485;-0.46032;-0.48906;-0.53355;-0.55525;-0.56135;-0.6148;-0.54227;-0.54024;-0.6403;-0.63112;-0.67205;-0.71624;-0.72329;-0.70648;-0.63846;-0.71609;-0.75705;-0.73089;-0.72002;-0.7279;-0.72006;-0.78827;-0.73684;-0.73687;-0.7264;-0.71888;-0.71285;-0.6901;-0.69075;-0.66316;-0.56481
Feb1970;0.0136;-0.19677;-0.29933;-0.00902;0.09118;0.00204;-0.05584;-0.13893;-0.1274;-0.1138;-0.14671;-0.28186;-0.39847;-0.47604;-0.38644;-0.47234;-0.48487;-0.47749;-0.44406;-0.47267;-0.5149;-0.53789;-0.54446;-0.59685;-0.52847;-0.52748;-0.62761;-0.61895;-0.65993;-0.70258;-0.71004;-0.69463;-0.62722;-0.7042;-0.74368;-0.72018;-0.71168;-0.71941;-0.71404;-0.78107;-0.73073;-0.72971;-0.71985;-0.71098;-0.70527;-0.68132;-0.68066;-0.65383
Mar1970;-0.2115;-0.17798;-0.28311;-0.35964;-0.09255;0.00689;-0.07873;-0.13173;-0.20936;-0.19824;-0.18465;-0.2192;-0.34718;-0.45541;-0.52305;-0.43657;-0.51108;-0.51978;-0.51232;-0.48049;-0.50725;-0.54679;-0.56857;-0.57316;-0.6223;-0.55423;-0.55311;-0.64709;-0.63784;-0.67654;-0.71748;-0.72514;-0.71078;-0.64567;-0.72108;-0.75919;-0.73626;-0.72811;-0.73525;-0.72985;-0.79484;-0.74623;-0.7457;-0.73617;-0.72825;-0.72282;-0.70012;-0.70054
Apr1970;-0.61397;-0.59685;-0.46342;-0.50575;-0.5447;-0.28372;-0.18303;-0.24931;-0.29234;-0.35634;-0.33889;-0.31817;-0.34124;-0.45425;-0.55636;-0.61696;-0.53215;-0.60095;-0.60641;-0.5976;-0.56742;-0.5933;-0.62973;-0.64735;-0.64796;-0.69518;-0.62869;-0.62805;-0.71908;-0.70971;-0.7462;-0.78327;-0.79145;-0.77567;-0.71167;-0.78129;-0.81414;-0.79274;-0.78484;-0.79151;-0.78637;-0.84908;-0.80127;-0.80003;-0.79078;-0.78126;-0.77547;-0.75186
May1970;-0.00785;-0.42716;-0.52597;-0.41484;-0.46783;-0.50921;-0.26485;-0.16416;-0.23425;-0.27746;-0.34419;-0.33168;-0.315;-0.3389;-0.44964;-0.55002;-0.61138;-0.53387;-0.60126;-0.60757;-0.59974;-0.57089;-0.59888;-0.63585;-0.65377;-0.65501;-0.70249;-0.63698;-0.63508;-0.72743;-0.71776;-0.75664;-0.79438;-0.80244;-0.78607;-0.72154;-0.7904;-0.82362;-0.80139;-0.79344;-0.79971;-0.7924;-0.85479;-0.80515;-0.80194;-0.79301;-0.78333;-0.77626
Jun1970;0.12004;0.0407;-0.28215;-0.38647;-0.30468;-0.35525;-0.40352;-0.17948;-0.0855;-0.15794;-0.20465;-0.276;-0.26916;-0.26;-0.28697;-0.39555;-0.49652;-0.55671;-0.48328;-0.54789;-0.55461;-0.54931;-0.52239;-0.55174;-0.58955;-0.61184;-0.61474;-0.66091;-0.59628;-0.59553;-0.68378;-0.67411;-0.7109;-0.74718;-0.75662;-0.74405;-0.68186;-0.75421;-0.78996;-0.76739;-0.76001;-0.76755;-0.76076;-0.82367;-0.77348;-0.77135;-0.76287;-0.75375
Jul1970;0.17014;0.14938;0.05265;-0.23948;-0.3638;-0.28691;-0.33879;-0.3853;-0.17178;-0.07817;-0.14694;-0.19293;-0.26305;-0.25526;-0.24727;-0.27441;-0.38254;-0.4843;-0.54527;-0.47549;-0.54034;-0.548;-0.54301;-0.51595;-0.54455;-0.5808;-0.60163;-0.60544;-0.65276;-0.58926;-0.58838;-0.67628;-0.66628;-0.70162;-0.73789;-0.7489;-0.73732;-0.67633;-0.74741;-0.78357;-0.76159;-0.75444;-0.76273;-0.75712;-0.81962;-0.76983;-0.76825;-0.76089
Aug1970;0.24765;0.21777;0.20236;0.10578;-0.18521;-0.31964;-0.25198;-0.30131;-0.34882;-0.14917;-0.06239;-0.12965;-0.17442;-0.24295;-0.23575;-0.22852;-0.25567;-0.36304;-0.46565;-0.52429;-0.45498;-0.52113;-0.52959;-0.52478;-0.49781;-0.52601;-0.5615;-0.58258;-0.58696;-0.63429;-0.57335;-0.5728;-0.6622;-0.65262;-0.68902;-0.72387;-0.73492;-0.72304;-0.66195;-0.73152;-0.76727;-0.7458;-0.7394;-0.74738;-0.74355;-0.80622;-0.75708;-0.75529
Sep1970;0.21443;0.25505;0.26566;0.28428;0.19829;-0.08036;-0.23768;-0.18881;-0.23808;-0.29097;-0.10693;-0.03074;-0.09754;-0.14099;-0.20589;-0.2001;-0.19524;-0.22379;-0.32975;-0.43071;-0.48816;-0.42236;-0.48877;-0.49886;-0.49676;-0.47024;-0.49803;-0.53257;-0.55381;-0.55935;-0.60704;-0.54883;-0.54679;-0.63499;-0.6267;-0.66398;-0.70014;-0.71129;-0.69946;-0.64004;-0.71024;-0.74832;-0.72593;-0.71948;-0.72614;-0.72258;-0.78488;-0.73617
Oct1970;0.03886;0.09821;0.14174;0.15928;0.21645;0.17253;-0.06521;-0.21021;-0.18201;-0.23003;-0.27703;-0.10917;-0.03892;-0.10163;-0.14372;-0.2061;-0.20224;-0.19797;-0.22633;-0.3295;-0.42584;-0.48545;-0.41847;-0.48422;-0.49385;-0.49083;-0.46631;-0.49353;-0.52766;-0.5498;-0.55637;-0.60376;-0.54719;-0.5466;-0.63374;-0.62652;-0.66305;-0.69815;-0.709;-0.69747;-0.64027;-0.70814;-0.74578;-0.7234;-0.7173;-0.72458;-0.71889;-0.77996
Nov1970;-0.51566;-0.35991;-0.24471;-0.17316;-0.14198;-0.05421;-0.06179;-0.2596;-0.36517;-0.3255;-0.36705;-0.40293;-0.23693;-0.16587;-0.22218;-0.26189;-0.3184;-0.31201;-0.30211;-0.32286;-0.4181;-0.50568;-0.56356;-0.49487;-0.55961;-0.56793;-0.56407;-0.5398;-0.56497;-0.59698;-0.61755;-0.62239;-0.66736;-0.61088;-0.60947;-0.69214;-0.6851;-0.71979;-0.75441;-0.76344;-0.75026;-0.69331;-0.75761;-0.79422;-0.77259;-0.76633;-0.77331;-0.76724
Dec1970;-0.25516;-0.50365;-0.41976;-0.35388;-0.30909;-0.28646;-0.21563;-0.2218;-0.36707;-0.43124;-0.39686;-0.42741;-0.4632;-0.29752;-0.22912;-0.28098;-0.31568;-0.37005;-0.36467;-0.35539;-0.37348;-0.45902;-0.53769;-0.58637;-0.52428;-0.58242;-0.5885;-0.58327;-0.56153;-0.58778;-0.62032;-0.64378;-0.64949;-0.69284;-0.6394;-0.63655;-0.7186;-0.71079;-0.74384;-0.77649;-0.78485;-0.77168;-0.71586;-0.78125;-0.81861;-0.79695;-0.79245;-0.79909
Jan1971;-0.23366;-0.37926;-0.56033;-0.49827;-0.43332;-0.39777;-0.38048;-0.31452;-0.32348;-0.45587;-0.49181;-0.46024;-0.48364;-0.52426;-0.36172;-0.29758;-0.34819;-0.38245;-0.43359;-0.42569;-0.41827;-0.43274;-0.51367;-0.58767;-0.63243;-0.57534;-0.63271;-0.6377;-0.63537;-0.61296;-0.63696;-0.66889;-0.69203;-0.6984;-0.73571;-0.68042;-0.67463;-0.75805;-0.75178;-0.78378;-0.81674;-0.82588;-0.81212;-0.75855;-0.82353;-0.86235;-0.84053;-0.83618
Feb1971;-0.08131;-0.2577;-0.39274;-0.55348;-0.50361;-0.44947;-0.41877;-0.40442;-0.34132;-0.35333;-0.48118;-0.51056;-0.49122;-0.51307;-0.5531;-0.39201;-0.32577;-0.37423;-0.40828;-0.45849;-0.45073;-0.44491;-0.45849;-0.53702;-0.60652;-0.65103;-0.59501;-0.65051;-0.65321;-0.65218;-0.63084;-0.6546;-0.68636;-0.71055;-0.71589;-0.75311;-0.70137;-0.69369;-0.77781;-0.77152;-0.80257;-0.83464;-0.844;-0.82996;-0.77738;-0.84133;-0.87919;-0.85735
Mar1971;0.30634;0.09135;-0.08616;-0.22333;-0.39075;-0.36434;-0.32981;-0.30638;-0.29922;-0.24943;-0.26384;-0.39418;-0.43554;-0.42023;-0.44228;-0.4783;-0.32416;-0.26373;-0.3124;-0.34566;-0.39547;-0.39119;-0.38669;-0.40194;-0.48044;-0.54633;-0.5874;-0.53463;-0.58833;-0.59328;-0.59277;-0.57288;-0.59711;-0.62891;-0.6544;-0.66119;-0.69653;-0.64623;-0.63922;-0.72274;-0.71675;-0.75018;-0.78274;-0.79263;-0.7803;-0.72985;-0.79504;-0.83548
Apr1971;0.22486;0.29121;0.13154;-0.05129;-0.18267;-0.33532;-0.31211;-0.28188;-0.26146;-0.26051;-0.21566;-0.2305;-0.35293;-0.39666;-0.38181;-0.40285;-0.43766;-0.2912;-0.23366;-0.28209;-0.31475;-0.36449;-0.3614;-0.35736;-0.37317;-0.45186;-0.51717;-0.55876;-0.50933;-0.5612;-0.56664;-0.56536;-0.54677;-0.57082;-0.60289;-0.62907;-0.63631;-0.67098;-0.62444;-0.61864;-0.70044;-0.69449;-0.7282;-0.75993;-0.77005;-0.75819;-0.70845;-0.77347
May1971;0.52748;0.40777;0.38905;0.23478;0.02823;-0.1234;-0.26242;-0.23964;-0.21427;-0.19473;-0.19417;-0.15382;-0.16812;-0.28404;-0.33119;-0.31788;-0.3387;-0.3767;-0.23644;-0.18021;-0.22924;-0.26228;-0.31296;-0.31007;-0.30664;-0.32309;-0.40473;-0.4726;-0.51728;-0.46854;-0.51955;-0.52537;-0.52384;-0.50539;-0.53014;-0.56347;-0.59095;-0.59895;-0.63457;-0.59033;-0.58443;-0.66573;-0.65923;-0.69321;-0.72541;-0.73673;-0.72538;-0.67561
Jun1971;0.85193;0.79005;0.64194;0.56826;0.39755;0.17351;0.00099;-0.132;-0.1196;-0.09588;-0.08245;-0.08473;-0.05442;-0.07176;-0.18658;-0.23881;-0.2269;-0.24976;-0.28854;-0.15507;-0.10298;-0.15154;-0.18446;-0.23633;-0.23613;-0.23412;-0.25264;-0.3358;-0.40556;-0.45111;-0.40325;-0.45417;-0.46189;-0.45979;-0.44216;-0.46718;-0.50103;-0.52882;-0.53823;-0.57494;-0.53293;-0.52888;-0.61015;-0.60411;-0.63935;-0.67101;-0.6834;-0.67293
Jul1971;0.82083;0.98508;0.87976;0.73441;0.64758;0.47494;0.24436;0.05775;-0.06708;-0.05475;-0.03294;-0.01947;-0.0221;0.00398;-0.01237;-0.12425;-0.18169;-0.17031;-0.19409;-0.23362;-0.1061;-0.05699;-0.10534;-0.13793;-0.19029;-0.19157;-0.19148;-0.2111;-0.29507;-0.36618;-0.41421;-0.36775;-0.41761;-0.42667;-0.4244;-0.40648;-0.43133;-0.46448;-0.49116;-0.50149;-0.53989;-0.49838;-0.49565;-0.57695;-0.57094;-0.6064;-0.63866;-0.6521
Aug1971;0.24364;0.60855;0.84612;0.8039;0.68913;0.61396;0.44624;0.22637;0.0459;-0.07579;-0.06025;-0.03524;-0.02057;-0.02161;0.00407;-0.01215;-0.12204;-0.179;-0.16792;-0.19092;-0.2295;-0.10577;-0.05624;-0.10381;-0.13658;-0.18788;-0.1885;-0.18841;-0.20881;-0.29205;-0.36289;-0.41219;-0.36638;-0.41548;-0.42404;-0.42298;-0.40562;-0.43007;-0.4625;-0.48845;-0.49893;-0.53761;-0.49613;-0.49398;-0.57507;-0.56955;-0.60426;-0.63599
Sep1971;0.17918;0.2593;0.48706;0.71098;0.72793;0.65002;0.59881;0.45249;0.24654;0.06657;-0.05088;-0.03736;-0.01514;-0.00128;-0.00199;0.02433;0.01009;-0.10288;-0.16234;-0.15096;-0.17393;-0.21473;-0.09573;-0.04924;-0.09651;-0.12897;-0.17994;-0.18013;-0.17878;-0.19878;-0.28127;-0.35254;-0.40101;-0.35486;-0.40426;-0.4129;-0.41192;-0.39488;-0.41919;-0.45106;-0.47594;-0.48693;-0.52656;-0.48549;-0.48405;-0.56354;-0.55823;-0.59239
Oct1971;0.35299;0.34381;0.37181;0.5479;0.74643;0.77355;0.70496;0.67942;0.55235;0.35648;0.18863;0.05931;0.06518;0.08284;0.09561;0.09289;0.12277;0.10838;-0.01192;-0.08298;-0.07302;-0.10697;-0.14956;-0.03946;0.00336;-0.04328;-0.07653;-0.12759;-0.12642;-0.12604;-0.1471;-0.23172;-0.30498;-0.356;-0.31069;-0.36328;-0.37402;-0.37364;-0.35736;-0.38172;-0.4136;-0.43817;-0.4493;-0.4904;-0.44941;-0.44999;-0.52766;-0.52355
Nov1971;-0.54952;-0.16147;-0.09;-0.04339;0.11625;0.31893;0.40913;0.40163;0.42852;0.34369;0.19345;0.06408;-0.06129;-0.05378;-0.0343;-0.01942;-0.01847;0.02062;0.01019;-0.10571;-0.17034;-0.1596;-0.19233;-0.23236;-0.1225;-0.08064;-0.12538;-0.15791;-0.20726;-0.20283;-0.19968;-0.21804;-0.29974;-0.37022;-0.41894;-0.37167;-0.42415;-0.43339;-0.43338;-0.41731;-0.43997;-0.4709;-0.49402;-0.50427;-0.54385;-0.50255;-0.50355;-0.57827
Dec1971;-0.34006;-0.57632;-0.31185;-0.25382;-0.21668;-0.07992;0.10581;0.20216;0.22326;0.26727;0.2019;0.08053;-0.01817;-0.13096;-0.12197;-0.10428;-0.08972;-0.08865;-0.04899;-0.0536;-0.15953;-0.21743;-0.20616;-0.23608;-0.27407;-0.16389;-0.12708;-0.16915;-0.20034;-0.24804;-0.24358;-0.23982;-0.25659;-0.33208;-0.39572;-0.44135;-0.39513;-0.44597;-0.4542;-0.4531;-0.43863;-0.46128;-0.49192;-0.51457;-0.52453;-0.56231;-0.522;-0.5236
Jan1972;-0.01051;-0.27843;-0.48576;-0.27996;-0.2476;-0.21939;-0.10274;0.06059;0.14814;0.179;0.22627;0.16403;0.05789;-0.0361;-0.13851;-0.13754;-0.11985;-0.1085;-0.10875;-0.07123;-0.07972;-0.17992;-0.23931;-0.22911;-0.25751;-0.2959;-0.19164;-0.15423;-0.19402;-0.22453;-0.27107;-0.26591;-0.26285;-0.27747;-0.34999;-0.41143;-0.45441;-0.4114;-0.46336;-0.4722;-0.47053;-0.45686;-0.47943;-0.51126;-0.53314;-0.54374;-0.58321;-0.54466
Feb1972;0.64047;0.38221;0.13136;-0.09153;0.03294;0.03554;0.04216;0.12955;0.26632;0.33352;0.35143;0.39176;0.33102;0.22206;0.12447;0.01969;0.01447;0.0279;0.03505;0.02842;0.05854;0.04789;-0.0517;-0.11496;-0.10705;-0.13757;-0.17784;-0.07965;-0.04775;-0.08741;-0.11814;-0.16597;-0.16443;-0.16267;-0.18026;-0.25566;-0.31786;-0.36275;-0.32238;-0.37426;-0.38513;-0.38366;-0.37136;-0.39509;-0.42852;-0.45225;-0.46393;-0.50414
Mar1972;-0.26773;0.279;0.16166;-0.00658;-0.1891;-0.06855;-0.06175;-0.0544;0.02898;0.15957;0.22902;0.25279;0.29501;0.23552;0.13252;0.04258;-0.05364;-0.05877;-0.04276;-0.03488;-0.03984;-0.01078;-0.02175;-0.11591;-0.17623;-0.16473;-0.19102;-0.22813;-0.12962;-0.09681;-0.13572;-0.16579;-0.21186;-0.21015;-0.20706;-0.22371;-0.29459;-0.35571;-0.39719;-0.35826;-0.40834;-0.41989;-0.41787;-0.4054;-0.42887;-0.46176;-0.4848;-0.49629
Apr1972;0.24935;-0.12458;0.31977;0.21201;0.05187;-0.11694;-0.01406;-0.0077;-0.00217;0.07627;0.19863;0.25942;0.27813;0.31215;0.25476;0.15424;0.06449;-0.02838;-0.03279;-0.01846;-0.01113;-0.01573;0.01231;0.00125;-0.08987;-0.15149;-0.14012;-0.16601;-0.20301;-0.10765;-0.07663;-0.11514;-0.1449;-0.18984;-0.18856;-0.18583;-0.20323;-0.27254;-0.33322;-0.37447;-0.33789;-0.38736;-0.39956;-0.39825;-0.38662;-0.40983;-0.44261;-0.4655
May1972;-0.27276;0.00134;-0.30068;0.13632;0.071;-0.06968;-0.21803;-0.10277;-0.08701;-0.079;-0.00013;0.12027;0.18507;0.20511;0.23882;0.18622;0.08943;0.00613;-0.08475;-0.08732;-0.0721;-0.06455;-0.06816;-0.03591;-0.04643;-0.13495;-0.19609;-0.18338;-0.20906;-0.24574;-0.15001;-0.11833;-0.15538;-0.18544;-0.22877;-0.22597;-0.22301;-0.2389;-0.30769;-0.36795;-0.4085;-0.37179;-0.42086;-0.43193;-0.43153;-0.41981;-0.4429;-0.47547
Jun1972;-0.20239;-0.26058;-0.00887;-0.28075;0.13714;0.07467;-0.0476;-0.19192;-0.07548;-0.06174;-0.05613;0.02202;0.13875;0.19807;0.21427;0.24727;0.19188;0.09451;0.01101;-0.07684;-0.07907;-0.06295;-0.05477;-0.05724;-0.02644;-0.03802;-0.1262;-0.18674;-0.17381;-0.1979;-0.2326;-0.13734;-0.10459;-0.14239;-0.17292;-0.21566;-0.21313;-0.21042;-0.22801;-0.29652;-0.35663;-0.39671;-0.36054;-0.40994;-0.42054;-0.42031;-0.40872;-0.43202
Jul1972;1.03629;0.6437;0.2668;0.32899;-0.0037;0.32325;0.2381;0.1009;-0.03768;0.07311;0.08408;0.08472;0.15313;0.2576;0.30986;0.31974;0.34764;0.2895;0.19157;0.10056;0.01314;0.00828;0.02376;0.03029;0.02566;0.05152;0.03862;-0.04888;-0.1103;-0.09932;-0.12525;-0.16044;-0.06851;-0.03809;-0.0753;-0.10525;-0.14824;-0.14731;-0.14515;-0.16413;-0.23348;-0.29428;-0.33551;-0.30065;-0.34993;-0.36095;-0.36073;-0.34913
