DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jan1950;1.10991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1950;0.29194;0.98029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1950;0.44696;0.53077;0.98897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1950;0.58439;0.67082;0.7119;1.01039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1950;0.19419;0.51049;0.58298;0.65718;0.97702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1950;-0.1432;0.0275;0.2826;0.37434;0.42965;0.69013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1950;0.7439;0.38483;0.4035;0.58728;0.66591;0.71393;0.95052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1950;0.22082;0.58711;0.37845;0.39421;0.58524;0.65259;0.7002;0.92847;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1950;0.08544;0.17637;0.49769;0.3293;0.35665;0.5279;0.59066;0.63221;0.83509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1950;-0.89809;-0.50231;-0.30119;0.09427;-0.00842;0.0341;0.22016;0.29093;0.33898;0.5494;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1950;-0.00564;-0.75681;-0.48013;-0.28453;0.08828;-0.0228;0.02119;0.19576;0.2686;0.31237;0.51282;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1950;-0.22905;-0.16463;-0.74698;-0.49;-0.30746;0.06069;-0.05243;-0.00316;0.16527;0.23957;0.28179;0.47838;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan1951;-0.30076;-0.40142;-0.30625;-0.78134;-0.52939;-0.35248;0.00631;-0.10466;-0.04277;0.12898;0.2029;0.24523;0.43788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1951;1.037;0.57456;0.32559;0.14641;-0.43701;-0.2834;-0.1564;0.16856;0.04014;0.09421;0.25546;0.32251;0.36153;0.5462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1951;0.83835;1.13989;0.91951;0.75422;0.53971;-0.04734;0.00563;0.07573;0.36438;0.23013;0.27674;0.42546;0.48291;0.51793;0.69263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1951;0.49331;0.80559;1.03315;0.89405;0.79134;0.67968;0.19136;0.17944;0.21946;0.4635;0.33439;0.37376;0.51341;0.57271;0.605;0.77399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1951;-0.17165;0.14018;0.45052;0.66527;0.57621;0.51996;0.46967;0.1026;0.08827;0.12233;0.3559;0.24402;0.27992;0.41991;0.48211;0.51692;0.69459;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1951;0.98332;0.56955;0.65338;0.85587;1.00408;0.93791;0.89073;0.85978;0.53831;0.49689;0.48598;0.644;0.53463;0.55293;0.67951;0.73374;0.76469;0.93131;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1951;0.54491;0.93182;0.66796;0.74508;0.91292;1.04026;0.97831;0.94436;0.92131;0.6339;0.59914;0.57839;0.71278;0.61881;0.62684;0.74281;0.79186;0.82129;0.97907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1951;0.96305;0.96938;1.23152;1.0005;1.06113;1.2012;1.30964;1.25004;1.21809;1.19262;0.91173;0.8661;0.82694;0.93531;0.84123;0.84675;0.95603;0.99681;1.02294;1.17301;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1951;0.61828;1.01396;1.02329;1.24976;1.06016;1.11896;1.24196;1.33988;1.3016;1.26948;1.25006;0.9926;0.95666;0.92117;1.01859;0.93264;0.93297;1.03552;1.07411;1.10178;1.24617;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1951;0.62124;0.75212;1.10502;1.13631;1.34898;1.17031;1.21195;1.31683;1.40571;1.37099;1.32895;1.30586;1.06351;1.02914;0.99356;1.08574;1.01004;1.01849;1.11104;1.15084;1.17575;1.31427;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1951;0.06728;0.49139;0.69327;1.06455;1.09732;1.34033;1.16441;1.21154;1.31084;1.40342;1.36778;1.32267;1.2936;1.04901;1.01856;0.98831;1.07989;1.00624;1.01134;1.10306;1.14508;1.1702;1.30696;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1951;0.60985;0.35697;0.58386;0.76161;1.10225;1.13751;1.36906;1.19846;1.24657;1.34573;1.43492;1.39889;1.35532;1.32654;1.08377;1.04867;1.02162;1.11129;1.0393;1.04467;1.13589;1.17664;1.20224;1.33374;;;;;;;;;;;;;;;;;;;;;;;;
Jan1952;0.54842;0.68642;0.47098;0.66979;0.82713;1.14431;1.17539;1.4009;1.23911;1.28958;1.38143;1.46685;1.43277;1.39041;1.35558;1.12005;1.07902;1.05065;1.13426;1.06066;1.06662;1.15585;1.19389;1.21878;1.34585;;;;;;;;;;;;;;;;;;;;;;;
Feb1952;-0.0282;0.35419;0.51655;0.40031;0.61604;0.77095;1.08845;1.13565;1.36034;1.19532;1.25136;1.35019;1.44121;1.40592;1.36729;1.33476;1.09882;1.05851;1.03018;1.11699;1.04368;1.04634;1.1376;1.17434;1.20062;1.32854;;;;;;;;;;;;;;;;;;;;;;
Mar1952;0.57328;0.43814;0.5952;0.73831;0.60361;0.7735;0.88886;1.18956;1.21235;1.42472;1.26443;1.30702;1.40244;1.48902;1.4543;1.41687;1.38314;1.15705;1.11544;1.08235;1.16376;1.09848;1.09954;1.18814;1.22208;1.24642;1.36876;;;;;;;;;;;;;;;;;;;;;
Apr1952;-0.77885;-0.35478;-0.38162;-0.2024;-0.00589;-0.0182;0.28818;0.5132;0.87237;0.93677;1.18289;1.03984;1.0942;1.20039;1.29095;1.25506;1.2266;1.19659;0.97579;0.94036;0.91299;1.00348;0.93439;0.93774;1.02867;1.06641;1.08999;1.21338;;;;;;;;;;;;;;;;;;;;
May1952;-0.2664;-0.65496;-0.40425;-0.45519;-0.33367;-0.18454;-0.17827;0.08512;0.32293;0.67871;0.76082;1.02629;0.90195;0.95661;1.07391;1.16538;1.13044;1.10418;1.08076;0.86649;0.83665;0.81555;0.90802;0.84114;0.85324;0.94525;0.98577;1.00826;1.13238;;;;;;;;;;;;;;;;;;;
Jun1952;-0.28934;-0.3965;-0.6774;-0.48527;-0.52259;-0.42279;-0.30865;-0.30353;-0.07556;0.13798;0.45741;0.5729;0.84405;0.74274;0.80091;0.91361;1.00308;0.96922;0.95619;0.93464;0.73365;0.71209;0.70744;0.81243;0.74406;0.76011;0.851;0.88931;0.91293;1.03393;;;;;;;;;;;;;;;;;;
Jul1952;0.21098;-0.03097;-0.16165;-0.45299;-0.29805;-0.34154;-0.25916;-0.15382;-0.15035;0.03606;0.20875;0.48845;0.59515;0.85079;0.75969;0.81336;0.91609;0.99942;0.96903;0.95951;0.94258;0.7484;0.73268;0.72668;0.83518;0.77513;0.79491;0.88327;0.91637;0.94156;1.06309;;;;;;;;;;;;;;;;;
Aug1952;0.37529;0.32442;0.10851;-0.00573;-0.2978;-0.15953;-0.20033;-0.12703;-0.03094;-0.0324;0.13583;0.28946;0.55063;0.64791;0.89429;0.81152;0.86278;0.95697;1.03539;1.00503;1.00313;0.9825;0.79542;0.78415;0.78117;0.88658;0.83255;0.85047;0.93553;0.96726;0.99364;1.11396;;;;;;;;;;;;;;;;
Sep1952;-1.3296;-0.60363;-0.35805;-0.44327;-0.4991;-0.71947;-0.57978;-0.60913;-0.53654;-0.44194;-0.42963;-0.24748;-0.07681;0.20112;0.32431;0.5801;0.50116;0.5596;0.66319;0.74403;0.71536;0.72256;0.70823;0.53618;0.52613;0.53136;0.65192;0.6003;0.62092;0.71078;0.74615;0.77341;0.89612;;;;;;;;;;;;;;;
Oct1952;-1.07082;-1.59162;-1.07047;-0.76829;-0.7998;-0.81861;-0.99075;-0.85293;-0.87285;-0.80681;-0.71927;-0.69843;-0.52129;-0.34731;-0.07046;0.07372;0.33767;0.26879;0.33069;0.44149;0.52471;0.49787;0.51005;0.49809;0.33577;0.32818;0.33835;0.47017;0.41732;0.43714;0.53223;0.56997;0.59856;0.72466;;;;;;;;;;;;;;
Nov1952;0.3459;-0.70266;-1.31609;-0.92914;-0.67289;-0.72677;-0.76157;-0.9341;-0.79993;-0.81983;-0.7567;-0.67472;-0.65523;-0.48065;-0.31447;-0.04547;0.09486;0.35582;0.28787;0.35037;0.46024;0.54116;0.51557;0.52734;0.51716;0.35623;0.34635;0.35646;0.4862;0.43531;0.45596;0.54929;0.58645;0.6148;0.74095;;;;;;;;;;;;;
Dec1952;-0.30902;0.07239;-0.73495;-1.30394;-0.94693;-0.70439;-0.75726;-0.79179;-0.95683;-0.82559;-0.84291;-0.78153;-0.70113;-0.6831;-0.51243;-0.34948;-0.08313;0.05523;0.31353;0.24779;0.31134;0.42003;0.50095;0.47631;0.48915;0.47968;0.32048;0.31127;0.32201;0.45152;0.40057;0.42291;0.51661;0.5535;0.58192;0.70894;;;;;;;;;;;;
Jan1953;0.04109;-0.22102;0.04817;-0.68867;-1.26632;-0.93951;-0.70766;-0.75579;-0.78229;-0.94219;-0.81403;-0.83081;-0.77036;-0.69205;-0.67732;-0.50693;-0.35152;-0.09189;0.04114;0.29434;0.22813;0.29214;0.39942;0.48003;0.45572;0.46926;0.45868;0.29824;0.28798;0.29848;0.42969;0.37974;0.40261;0.49774;0.53397;0.562;0.6853;;;;;;;;;;;
Feb1953;0.75768;0.53106;0.2335;0.31183;-0.43549;-1.06762;-0.77889;-0.57854;-0.6418;-0.6752;-0.84896;-0.72331;-0.74107;-0.68116;-0.60282;-0.59075;-0.42607;-0.27404;-0.01935;0.10666;0.35674;0.29104;0.35202;0.45798;0.5381;0.51283;0.52537;0.51452;0.3536;0.34273;0.35061;0.47923;0.43079;0.45341;0.54738;0.5825;0.61057;0.73173;;;;;;;;;;
Mar1953;0.32073;0.63681;0.52235;0.34246;0.38365;-0.29342;-0.92506;-0.67941;-0.49928;-0.57257;-0.61741;-0.79661;-0.67537;-0.69283;-0.63257;-0.54964;-0.539;-0.37543;-0.23061;0.02368;0.14491;0.38979;0.32293;0.38262;0.48673;0.56514;0.54009;0.55372;0.54268;0.38184;0.37123;0.38011;0.5101;0.4595;0.48298;0.57469;0.60985;0.63751;0.75698;;;;;;;;;
Apr1953;0.78949;0.79953;0.94989;0.88378;0.75956;0.75397;0.16496;-0.46464;-0.29015;-0.18338;-0.28669;-0.37056;-0.57213;-0.45924;-0.47785;-0.41856;-0.33528;-0.32965;-0.17559;-0.04164;0.2041;0.3123;0.54622;0.47419;0.5308;0.63113;0.70865;0.68448;0.69456;0.68247;0.52009;0.50669;0.51284;0.63231;0.58263;0.60569;0.69547;0.72734;0.75465;0.87156;;;;;;;;
May1953;-0.00086;0.44264;0.50851;0.65602;0.61649;0.54921;0.58219;0.0991;-0.4341;-0.28252;-0.17931;-0.27651;-0.36048;-0.55958;-0.45693;-0.47416;-0.41732;-0.33454;-0.32914;-0.1839;-0.05244;0.18951;0.30297;0.52931;0.46037;0.52026;0.61926;0.6963;0.67337;0.6816;0.67126;0.50696;0.49666;0.50576;0.62579;0.57389;0.59787;0.68543;0.71769;0.74512;0.86076;;;;;;;
Jun1953;0.16546;0.10322;0.40141;0.4543;0.56984;0.54552;0.49457;0.54048;0.1527;-0.32053;-0.19368;-0.09553;-0.18512;-0.27702;-0.46839;-0.37975;-0.39552;-0.34234;-0.2604;-0.25741;-0.12394;-0.00039;0.22624;0.33115;0.54771;0.48827;0.54794;0.63741;0.71128;0.68821;0.69185;0.68182;0.52215;0.51244;0.52297;0.64213;0.59151;0.61555;0.70092;0.73075;0.75853;0.87306;;;;;;
Jul1953;-0.01602;0.09207;0.06005;0.31827;0.3731;0.47988;0.4578;0.41621;0.45519;0.10855;-0.30992;-0.19994;-0.10929;-0.19414;-0.27594;-0.45023;-0.36877;-0.3858;-0.33715;-0.25841;-0.25372;-0.12733;-0.01279;0.19655;0.29852;0.50524;0.45094;0.50854;0.59499;0.66767;0.64546;0.65525;0.64711;0.49722;0.4861;0.49691;0.61534;0.56821;0.59303;0.67782;0.70778;0.736;0.84978;;;;;
Aug1953;-0.31636;-0.23887;-0.10548;-0.11492;0.1534;0.21148;0.31885;0.30549;0.27126;0.31055;-0.00433;-0.384;-0.28099;-0.19667;-0.26968;-0.33741;-0.50033;-0.4217;-0.43666;-0.38793;-0.30951;-0.30448;-0.18318;-0.07161;0.13055;0.23401;0.44089;0.3878;0.44915;0.53432;0.60708;0.58515;0.59916;0.59218;0.44269;0.43248;0.44676;0.56833;0.52136;0.54222;0.62649;0.65578;0.68444;0.7978;;;;
Sep1953;-0.99964;-0.89872;-0.70436;-0.48257;-0.44752;-0.18134;-0.1222;-0.01668;-0.02698;-0.05592;-0.00257;-0.28541;-0.62226;-0.52053;-0.42019;-0.47622;-0.53665;-0.68474;-0.60841;-0.62184;-0.57564;-0.49759;-0.49133;-0.36541;-0.25353;-0.05692;0.05068;0.25776;0.21033;0.27525;0.36208;0.43623;0.41409;0.42293;0.41642;0.27142;0.26318;0.27887;0.40146;0.35293;0.38052;0.46381;0.49444;0.52324;0.63546;;;
Oct1953;-1.30285;-1.51289;-1.37159;-1.16798;-0.9067;-0.80049;-0.5209;-0.45662;-0.35718;-0.36459;-0.38868;-0.33525;-0.58929;-0.8895;-0.79083;-0.67704;-0.71723;-0.76999;-0.90169;-0.83257;-0.84199;-0.79884;-0.72161;-0.71441;-0.58892;-0.47407;-0.2778;-0.1682;0.03918;-0.00172;0.06646;0.15501;0.22882;0.20648;0.21375;0.21046;0.07295;0.06649;0.08132;0.20652;0.15775;0.19107;0.27668;0.30809;0.33674;0.4524;;
Nov1953;-0.39242;-1.30603;-1.5309;-1.40424;-1.2428;-0.98555;-0.86948;-0.59242;-0.53172;-0.43755;-0.44478;-0.4632;-0.41015;-0.64944;-0.93918;-0.83803;-0.72514;-0.7692;-0.81849;-0.9462;-0.88256;-0.89142;-0.8506;-0.77483;-0.76787;-0.64278;-0.52833;-0.33254;-0.22297;-0.01803;-0.05615;0.01104;0.09832;0.17097;0.14816;0.15781;0.15396;0.02021;0.01524;0.03199;0.15717;0.10769;0.14217;0.22749;0.25853;0.28637;0.40138;
Dec1953;0.48414;-0.09844;-0.99638;-1.32322;-1.25177;-1.12782;-0.89413;-0.80228;-0.53614;-0.48201;-0.39016;-0.39853;-0.41563;-0.36427;-0.60081;-0.88464;-0.78727;-0.68026;-0.72823;-0.77964;-0.90872;-0.8469;-0.85636;-0.8169;-0.74145;-0.73521;-0.6123;-0.49918;-0.30417;-0.19745;0.00287;-0.03526;0.02982;0.11565;0.1873;0.16455;0.17285;0.16798;0.03495;0.0302;0.04751;0.17099;0.12053;0.15494;0.2384;0.26879;0.29619;0.41068
Jan1954;-0.54536;0.05208;-0.24332;-1.00868;-1.3431;-1.26354;-1.15037;-0.9177;-0.82285;-0.55575;-0.50375;-0.41521;-0.42301;-0.44118;-0.39158;-0.62507;-0.90394;-0.81326;-0.71116;-0.76281;-0.81543;-0.94048;-0.88551;-0.89344;-0.85547;-0.77999;-0.77267;-0.65394;-0.54275;-0.3497;-0.24364;-0.04136;-0.07612;-0.0086;0.07732;0.14937;0.12669;0.13477;0.12976;-0.00426;-0.00509;0.01232;0.13972;0.09202;0.12773;0.20828;0.23735;0.26361
Feb1954;-0.39335;-0.59103;-0.22044;-0.38305;-1.08803;-1.38171;-1.29007;-1.16903;-0.93088;-0.83338;-0.5696;-0.5211;-0.43312;-0.44091;-0.45843;-0.41109;-0.64063;-0.91842;-0.82914;-0.72769;-0.77703;-0.82714;-0.9482;-0.89384;-0.90239;-0.86464;-0.78982;-0.78265;-0.66585;-0.55674;-0.36465;-0.25873;-0.05586;-0.0888;-0.02172;0.06322;0.13508;0.11279;0.12263;0.11748;-0.0161;-0.01675;0.00199;0.13018;0.08247;0.11817;0.19846;0.22738
Mar1954;0.32031;0.11453;-0.10642;0.06841;-0.14631;-0.86157;-1.22485;-1.1815;-1.07151;-0.8535;-0.77;-0.51491;-0.47016;-0.38266;-0.39064;-0.40633;-0.36141;-0.58894;-0.86311;-0.776;-0.68134;-0.73588;-0.78299;-0.91026;-0.85569;-0.86404;-0.8262;-0.75041;-0.74389;-0.62837;-0.52021;-0.33098;-0.22816;-0.02658;-0.05918;0.00755;0.09205;0.16382;0.14186;0.15158;0.14587;0.01198;0.00997;0.02836;0.15652;0.10804;0.14354;0.22375
Apr1954;0.18536;0.29408;0.16272;0.01073;0.11257;-0.08078;-0.70984;-1.07495;-1.07279;-0.97149;-0.77924;-0.71359;-0.47235;-0.42459;-0.3373;-0.34669;-0.3617;-0.3149;-0.54303;-0.81869;-0.73351;-0.63992;-0.68566;-0.73029;-0.85673;-0.80249;-0.81202;-0.77502;-0.70047;-0.69417;-0.58163;-0.47586;-0.29183;-0.18968;0.0081;-0.02425;0.04011;0.12264;0.19301;0.17087;0.18515;0.17842;0.04575;0.04173;0.05933;0.18673;0.1383;0.17227
May1954;0.29852;0.28512;0.34752;0.27621;0.16808;0.23883;0.06953;-0.47363;-0.82532;-0.86211;-0.80284;-0.65523;-0.60715;-0.37979;-0.34467;-0.25985;-0.26819;-0.2861;-0.24235;-0.46358;-0.74267;-0.66335;-0.57846;-0.63028;-0.67745;-0.80221;-0.75241;-0.76158;-0.72499;-0.65414;-0.64872;-0.54091;-0.43804;-0.2556;-0.15129;0.04539;0.01144;0.07441;0.15462;0.22291;0.2012;0.21662;0.20925;0.07782;0.07707;0.09694;0.22036;0.17152
Jun1954;0.24014;0.32633;0.31532;0.37821;0.32891;0.24367;0.28703;0.15811;-0.29184;-0.62042;-0.66699;-0.63766;-0.51877;-0.48127;-0.27673;-0.24724;-0.16674;-0.17548;-0.19347;-0.15682;-0.37355;-0.64612;-0.57157;-0.49152;-0.54406;-0.59291;-0.71768;-0.6658;-0.67607;-0.63964;-0.57102;-0.56753;-0.46748;-0.37138;-0.19356;-0.09815;0.09253;0.0584;0.12024;0.19702;0.26142;0.24113;0.25841;0.25019;0.12432;0.12154;0.13799;0.25644
Jul1954;-0.80611;-0.34513;-0.15288;-0.06979;0.00472;-0.02109;-0.09111;-0.04016;-0.15157;-0.53894;-0.80303;-0.83994;-0.79853;-0.68346;-0.6379;-0.45477;-0.42266;-0.35014;-0.35722;-0.37041;-0.33643;-0.52339;-0.77518;-0.70344;-0.61469;-0.65881;-0.70482;-0.82357;-0.77402;-0.78547;-0.74973;-0.68396;-0.68192;-0.58163;-0.48811;-0.31605;-0.22335;-0.0379;-0.06818;-0.00655;0.07066;0.13368;0.11318;0.13121;0.12188;0.00124;-0.00153;0.01497
Aug1954;0.28296;-0.37588;-0.14862;-0.0319;0.04615;0.10078;0.07273;0.00558;0.0532;-0.06368;-0.4386;-0.70815;-0.75706;-0.72393;-0.62327;-0.58816;-0.40973;-0.37532;-0.30232;-0.30819;-0.3159;-0.28109;-0.46771;-0.72274;-0.64603;-0.56692;-0.61755;-0.66393;-0.78503;-0.73281;-0.74556;-0.70944;-0.64276;-0.64034;-0.53821;-0.44467;-0.2718;-0.17982;0.00465;-0.02661;0.03281;0.11038;0.17388;0.15233;0.16896;0.16118;0.03987;0.03771
Sep1954;-0.12835;0.16518;-0.34357;-0.16578;-0.05893;-0.00415;0.05158;0.03119;-0.0229;0.01564;-0.09004;-0.42999;-0.67714;-0.72617;-0.70308;-0.60275;-0.5706;-0.39787;-0.36608;-0.29562;-0.3022;-0.30599;-0.27336;-0.45176;-0.69729;-0.62847;-0.55137;-0.59809;-0.64365;-0.76539;-0.71744;-0.73068;-0.69621;-0.63249;-0.63044;-0.5301;-0.43831;-0.26987;-0.18313;-0.00547;-0.03542;0.02128;0.09513;0.15582;0.13575;0.14728;0.14003;0.0232
Oct1954;0.73085;0.37849;0.4817;-0.0069;0.09978;0.18039;0.21039;0.24918;0.2158;0.16397;0.19125;0.09406;-0.22242;-0.47691;-0.53008;-0.51462;-0.43148;-0.40573;-0.24348;-0.21298;-0.14673;-0.15387;-0.1587;-0.13334;-0.3136;-0.55952;-0.49341;-0.42191;-0.47383;-0.51836;-0.64323;-0.59524;-0.60933;-0.57466;-0.51436;-0.51307;-0.41555;-0.32781;-0.16442;-0.08042;0.09535;0.06393;0.11835;0.19142;0.25245;0.23123;0.2333;0.2249
Nov1954;-1.24212;-0.03395;-0.11162;0.08128;-0.32041;-0.16756;-0.06621;-0.01478;0.03441;0.00872;-0.04382;-0.00958;-0.10317;-0.40596;-0.63955;-0.68608;-0.6614;-0.57424;-0.54126;-0.37871;-0.34841;-0.28245;-0.28809;-0.29157;-0.26478;-0.43565;-0.67395;-0.60802;-0.5316;-0.57874;-0.62361;-0.74586;-0.69894;-0.71239;-0.6785;-0.61895;-0.61699;-0.51749;-0.42994;-0.2668;-0.18015;-0.00452;-0.03502;0.02071;0.09492;0.15532;0.13394;0.13697
Dec1954;-0.82263;-1.39444;-0.29125;-0.28155;-0.07319;-0.43692;-0.27518;-0.17179;-0.11348;-0.06322;-0.08664;-0.13857;-0.10309;-0.19212;-0.47972;-0.70576;-0.74896;-0.72166;-0.63149;-0.59723;-0.43418;-0.40412;-0.33901;-0.34496;-0.34805;-0.32105;-0.4875;-0.72192;-0.6549;-0.57623;-0.62238;-0.66826;-0.78934;-0.74289;-0.75561;-0.72192;-0.66352;-0.66162;-0.5632;-0.47556;-0.31342;-0.22611;-0.05273;-0.0825;-0.02678;0.04774;0.10742;0.08616
Jan1955;-0.17124;-0.71856;-1.26939;-0.32343;-0.31588;-0.11904;-0.46844;-0.30549;-0.19927;-0.13546;-0.08558;-0.10714;-0.15778;-0.12279;-0.21231;-0.49433;-0.72257;-0.7679;-0.74646;-0.66448;-0.63574;-0.47308;-0.44788;-0.38306;-0.38997;-0.39135;-0.36215;-0.52705;-0.76127;-0.69444;-0.61829;-0.66353;-0.70545;-0.82255;-0.7761;-0.78826;-0.75434;-0.69621;-0.69449;-0.60007;-0.50686;-0.34694;-0.25426;-0.07618;-0.10409;-0.04949;0.02405;0.08317
Feb1955;0.65138;0.28573;-0.1994;-0.88487;-0.15144;-0.18495;-0.02137;-0.38929;-0.2425;-0.14387;-0.08511;-0.03669;-0.05867;-0.10932;-0.07242;-0.16306;-0.44772;-0.67913;-0.72424;-0.70576;-0.62791;-0.59986;-0.43901;-0.41405;-0.35036;-0.35778;-0.35843;-0.3293;-0.49477;-0.72933;-0.66264;-0.58812;-0.63463;-0.6766;-0.79345;-0.7475;-0.75939;-0.72535;-0.66576;-0.66388;-0.57072;-0.47786;-0.31807;-0.22632;-0.04847;-0.07655;-0.02246;0.05053
Mar1955;-0.40159;-0.03257;-0.17039;-0.4667;-0.96368;-0.3319;-0.31278;-0.13872;-0.47658;-0.31739;-0.21505;-0.15357;-0.10324;-0.12704;-0.17596;-0.1344;-0.22112;-0.49705;-0.72237;-0.76435;-0.74327;-0.66541;-0.63299;-0.47445;-0.44996;-0.38771;-0.39475;-0.39559;-0.36649;-0.53002;-0.76158;-0.69784;-0.62443;-0.66786;-0.70919;-0.82561;-0.7805;-0.79224;-0.75766;-0.69727;-0.69584;-0.60197;-0.51;-0.35056;-0.26012;-0.08225;-0.10955;-0.05581
Apr1955;-0.92988;-0.98771;-0.75513;-0.79262;-0.95471;-1.26941;-0.72095;-0.66696;-0.47718;-0.73842;-0.57082;-0.45874;-0.38211;-0.32483;-0.34408;-0.38907;-0.34418;-0.42733;-0.68584;-0.88982;-0.93085;-0.90264;-0.81762;-0.77917;-0.61923;-0.59385;-0.53166;-0.53967;-0.543;-0.51374;-0.67061;-0.89183;-0.83013;-0.75305;-0.78965;-0.82856;-0.93941;-0.89479;-0.90791;-0.87384;-0.81363;-0.81178;-0.71575;-0.62423;-0.46771;-0.37643;-0.19778;-0.22263
May1955;-0.51541;-0.92649;-0.97671;-0.84222;-0.87821;-0.98613;-1.23782;-0.80665;-0.78305;-0.63771;-0.84869;-0.6991;-0.59328;-0.51547;-0.4568;-0.47245;-0.51283;-0.47083;-0.54875;-0.78987;-0.97928;-1.01942;-0.99348;-0.91206;-0.87832;-0.71598;-0.69218;-0.63002;-0.63643;-0.64229;-0.61321;-0.76388;-0.98185;-0.92276;-0.84475;-0.87702;-0.91197;-1.01836;-0.97491;-0.98753;-0.95391;-0.8935;-0.89253;-0.79415;-0.70229;-0.54738;-0.45661;-0.27807
Jun1955;-0.0214;-0.40569;-0.73859;-0.81656;-0.70597;-0.72836;-0.82167;-1.05756;-0.72036;-0.71966;-0.58338;-0.78902;-0.66611;-0.58319;-0.51395;-0.46632;-0.47957;-0.51798;-0.47474;-0.54604;-0.76886;-0.94946;-0.9911;-0.96976;-0.89964;-0.87018;-0.71193;-0.68619;-0.62668;-0.63113;-0.63649;-0.60772;-0.75688;-0.96951;-0.91041;-0.83702;-0.87405;-0.90832;-1.01235;-0.96843;-0.98033;-0.94823;-0.8899;-0.8902;-0.79826;-0.70418;-0.55006;-0.46037
Jul1955;-0.47632;-0.31246;-0.55702;-0.83505;-0.89238;-0.80015;-0.81727;-0.89541;-1.09316;-0.79714;-0.78768;-0.67383;-0.84294;-0.72499;-0.64507;-0.5731;-0.52951;-0.53917;-0.57528;-0.53177;-0.59866;-0.80813;-0.97985;-1.01791;-0.99952;-0.9284;-0.9003;-0.74947;-0.72634;-0.66978;-0.67352;-0.67805;-0.65163;-0.7963;-1.00146;-0.94637;-0.87447;-0.9074;-0.94326;-1.0484;-1.00795;-1.01995;-0.98684;-0.92878;-0.92765;-0.83992;-0.74714;-0.59507
Aug1955;-0.84119;-0.89172;-0.70444;-0.86203;-1.08954;-1.12983;-1.04573;-1.05237;-1.11806;-1.28752;-1.01279;-0.97726;-0.86475;-1.00917;-0.8913;-0.80602;-0.72779;-0.68374;-0.69156;-0.72443;-0.67913;-0.74313;-0.94325;-1.10556;-1.14432;-1.12606;-1.05466;-1.02177;-0.87416;-0.8502;-0.7965;-0.79962;-0.80459;-0.77982;-0.91822;-1.11611;-1.06097;-0.99042;-1.01852;-1.04902;-1.15034;-1.1104;-1.12303;-1.08929;-1.03257;-1.03037;-0.94485;-0.852
Sep1955;-0.24108;-0.77017;-0.85349;-0.72678;-0.87323;-1.07629;-1.12056;-1.04997;-1.06029;-1.11672;-1.27699;-1.02492;-1.01708;-0.911;-1.054;-0.94235;-0.86389;-0.79356;-0.74973;-0.75783;-0.78676;-0.74105;-0.80113;-0.99054;-1.15264;-1.1872;-1.17058;-1.10304;-1.06791;-0.92237;-0.89955;-0.84815;-0.85063;-0.85694;-0.83123;-0.96416;-1.15494;-1.10232;-1.03312;-1.06017;-1.09094;-1.18962;-1.15283;-1.16481;-1.13014;-1.07321;-1.06954;-0.98534
