DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Apr1997;0.78071;0.76427;0.66708;0.63134;0.56467;0.85641;0.59924;0.97336;0.72119;0.58993;0.52227;0.40398;0.61516;0.56507;0.65939;0.62117;0.63547;0.632;0.52376;0.50004;0.67762;0.83909;0.74695;0.69897;0.54066;0.4603;0.44785;0.42179;0.42153;0.35515;0.22733;0.21138;0.37438;0.45308;0.5949;0.67869;0.59977;0.73916;0.69692;0.65623;0.68674;0.61756;0.53545;0.50054;0.40606;0.33428;0.20737;0.16623
May1997;-0.7954;-0.21358;-0.10047;-0.10299;-0.09928;-0.11099;0.2145;0.11217;0.5281;0.35767;0.26441;0.21134;0.11943;0.33414;0.29808;0.39525;0.36475;0.38404;0.38731;0.30252;0.28726;0.47672;0.65028;0.56455;0.51878;0.36193;0.2877;0.27805;0.25438;0.25315;0.18945;0.07123;0.05964;0.22497;0.30632;0.45517;0.5486;0.46973;0.61418;0.57234;0.53254;0.56331;0.49464;0.41607;0.38454;0.2927;0.22108;0.09579
Jun1997;-1.41169;-1.36672;-0.86171;-0.72389;-0.69583;-0.67895;-0.66475;-0.3652;-0.36564;0.05365;-0.07464;-0.12956;-0.1621;-0.23003;-0.01887;-0.04331;0.05305;0.0289;0.05204;0.06136;-0.00318;0.00198;0.19587;0.38169;0.3075;0.26798;0.11748;0.05001;0.04259;0.02188;0.02167;-0.03979;-0.14935;-0.1504;0.01323;0.10093;0.25446;0.354;0.27583;0.42688;0.3854;0.34707;0.37831;0.30949;0.23506;0.21023;0.12035;0.05345
Jul1997;0.73377;-0.34353;-0.65672;-0.31427;-0.21363;-0.19878;-0.18461;-0.18094;0.0597;0.02272;0.3526;0.2365;0.17112;0.1369;0.05486;0.23948;0.21622;0.30631;0.2847;0.3072;0.31456;0.2456;0.23999;0.42889;0.60137;0.53462;0.48813;0.34141;0.27281;0.26541;0.2446;0.24434;0.18298;0.0688;0.05623;0.21584;0.28559;0.43216;0.52852;0.45246;0.59462;0.55415;0.5166;0.54721;0.47921;0.40263;0.36973;0.28599
Aug1997;0.18879;0.62504;-0.13836;-0.47433;-0.18451;-0.08656;-0.07091;-0.05517;-0.05388;0.17017;0.1306;0.43293;0.32252;0.24055;0.21441;0.13763;0.30672;0.28394;0.36893;0.34876;0.36623;0.37296;0.30497;0.29878;0.48251;0.64616;0.58062;0.53799;0.39931;0.33295;0.325;0.30365;0.30661;0.24768;0.13483;0.11829;0.27267;0.33468;0.47442;0.56492;0.4927;0.63254;0.59361;0.5573;0.58729;0.52074;0.44526;0.41191
Sep1997;-0.38658;-0.14142;0.27984;-0.29675;-0.60451;-0.33782;-0.24951;-0.23232;-0.21659;-0.20974;-0.00034;-0.01884;0.29331;0.19868;0.12458;0.09961;0.01868;0.18563;0.1651;0.24984;0.23028;0.24872;0.25702;0.19905;0.19534;0.37746;0.54206;0.47413;0.43295;0.297;0.23143;0.22465;0.20442;0.20761;0.15082;0.04452;0.03459;0.18316;0.24824;0.38952;0.47754;0.40658;0.5446;0.50684;0.47148;0.49883;0.4344;0.3612
Oct1997;-0.54124;-0.7408;-0.41056;0.05236;-0.46314;-0.7164;-0.47464;-0.39005;-0.37413;-0.35713;-0.34406;-0.14112;-0.14783;0.1585;0.07432;0.01211;-0.01172;-0.08524;0.08086;0.06331;0.14755;0.13054;0.15133;0.16219;0.10858;0.10695;0.28568;0.44888;0.38387;0.34747;0.21362;0.15;0.14377;0.12479;0.13118;0.07595;-0.02793;-0.03594;0.1161;0.18537;0.32636;0.41433;0.34249;0.482;0.44424;0.40868;0.43556;0.37288
Nov1997;-1.25309;-0.90999;-0.98411;-0.62006;-0.1385;-0.60426;-0.83049;-0.59241;-0.51315;-0.49588;-0.47734;-0.46262;-0.26323;-0.26171;0.04686;-0.03326;-0.08766;-0.1097;-0.17533;-0.01023;-0.02532;0.05803;0.04187;0.06315;0.07393;0.02578;0.02794;0.20477;0.36857;0.30473;0.2714;0.13827;0.07622;0.07058;0.05219;0.05824;0.00364;-0.09805;-0.10436;0.04759;0.11832;0.2604;0.34898;0.27781;0.41867;0.38081;0.34564;0.3727
Dec1997;-1.94629;-1.71208;-1.2535;-1.22361;-0.82357;-0.32016;-0.74371;-0.95387;-0.72095;-0.64182;-0.62058;-0.59964;-0.58328;-0.38441;-0.37499;-0.06348;-0.13983;-0.19126;-0.21074;-0.27154;-0.10498;-0.11822;-0.0342;-0.04918;-0.02773;-0.01536;-0.05975;-0.05571;0.12247;0.28763;0.22494;0.19364;0.06068;-0.00049;-0.00569;-0.02328;-0.01738;-0.07088;-0.17049;-0.17394;-0.02125;0.05196;0.19575;0.28478;0.21458;0.35655;0.31908;0.28449
Jan1998;-1.82743;-2.20144;-1.93158;-1.48588;-1.39279;-0.97136;-0.46176;-0.85177;-1.04821;-0.82356;-0.74805;-0.72638;-0.70403;-0.68957;-0.4937;-0.48333;-0.16841;-0.24279;-0.29315;-0.31324;-0.367;-0.20113;-0.2134;-0.13049;-0.14471;-0.12356;-0.11114;-0.15023;-0.14187;0.03512;0.20125;0.14242;0.11445;-0.01401;-0.06978;-0.07494;-0.09178;-0.08589;-0.13931;-0.23264;-0.23436;-0.08031;-0.00628;0.13431;0.21758;0.14637;0.28696;0.24933
