DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jan1950;0.85819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1950;-0.11447;0.52656;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1950;1.20691;0.94223;1.16013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1950;0.25003;0.90266;0.80994;0.99275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1950;0.09222;0.14318;0.59731;0.58062;0.7548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1950;0.23082;0.2039;0.24717;0.56846;0.55377;0.68938;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1950;0.62009;0.47441;0.39982;0.41896;0.69689;0.68499;0.80991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1950;0.34725;0.57714;0.50646;0.43123;0.46155;0.72245;0.71549;0.83733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1950;0.63338;0.64746;0.75928;0.69836;0.59976;0.61082;0.85362;0.85099;0.96538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1950;-0.47365;0.30341;0.40105;0.58993;0.56055;0.49999;0.52104;0.74993;0.73588;0.8427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1950;0.24036;-0.3324;0.30984;0.42082;0.6005;0.5707;0.51397;0.53296;0.75244;0.74001;0.84537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1950;-0.14982;0.06658;-0.38888;0.24333;0.37377;0.56199;0.52559;0.48735;0.51036;0.71447;0.7014;0.80103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan1951;-0.00671;-0.1576;0.03805;-0.35776;0.25102;0.38899;0.56643;0.51866;0.49307;0.51922;0.71629;0.70316;0.79746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1951;0.4765;0.27019;0.07744;0.17377;-0.22711;0.32378;0.4485;0.62204;0.56848;0.5419;0.56704;0.75297;0.73982;0.8306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1951;0.32106;0.51414;0.39176;0.23718;0.26333;-0.09216;0.385;0.49214;0.6565;0.60966;0.58733;0.61119;0.7942;0.7795;0.8661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1951;-0.1589;0.04419;0.20715;0.18387;0.11926;0.16223;-0.09002;0.28016;0.38252;0.53829;0.5077;0.49657;0.52765;0.71277;0.70355;0.79234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1951;-0.41699;-0.47215;-0.311;-0.17957;-0.16837;-0.18971;-0.14323;-0.27533;0.0145;0.10759;0.27285;0.28886;0.2953;0.33784;0.52553;0.51416;0.61166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1951;0.5307;0.05163;-0.06874;0.02962;0.12304;0.12575;0.10315;0.13463;0.01046;0.21578;0.28394;0.41383;0.42123;0.4193;0.45485;0.63001;0.62256;0.7149;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1951;0.24845;0.43666;0.07485;-0.02657;0.06355;0.14749;0.15004;0.14104;0.17212;0.06664;0.24654;0.30384;0.41978;0.43069;0.42214;0.45211;0.61698;0.60982;0.69821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1951;1.17235;0.8975;0.90268;0.52695;0.4019;0.45604;0.52735;0.52352;0.50677;0.52275;0.4049;0.56018;0.59867;0.69317;0.69034;0.6742;0.70085;0.85602;0.84923;0.93036;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1951;0.366;0.99245;0.86089;0.89429;0.56598;0.4518;0.50582;0.57644;0.58316;0.57866;0.59248;0.48815;0.63006;0.66467;0.74788;0.74759;0.73436;0.76114;0.90929;0.90403;0.98315;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1951;1.0374;0.92659;1.33509;1.20528;1.19913;0.86444;0.73499;0.77152;0.82662;0.81511;0.79043;0.79159;0.68241;0.81629;0.84707;0.91862;0.91763;0.90273;0.9233;1.05979;1.05289;1.12179;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1951;-0.20936;0.74308;0.75894;1.2165;1.11373;1.13182;0.80936;0.68877;0.723;0.7788;0.7702;0.74978;0.75073;0.64227;0.77621;0.80745;0.87933;0.87864;0.86617;0.8865;1.02359;1.01817;1.08781;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1951;1.07697;0.50434;0.96068;0.96509;1.35789;1.25117;1.25765;0.95018;0.83561;0.85878;0.90533;0.89225;0.86586;0.86573;0.75106;0.88154;0.90933;0.9737;0.96877;0.95888;0.97818;1.10465;1.09911;1.16214;;;;;;;;;;;;;;;;;;;;;;;;
Jan1952;0.11872;0.78997;0.43681;0.89122;0.94468;1.31901;1.21616;1.22345;0.93419;0.82817;0.85056;0.89615;0.88365;0.85782;0.85934;0.74681;0.8705;0.89725;0.96034;0.95209;0.9433;0.96266;1.08786;1.08323;1.14507;;;;;;;;;;;;;;;;;;;;;;;
Feb1952;0.62236;0.47016;0.88211;0.57531;0.95752;0.98339;1.33465;1.23602;1.24351;0.96136;0.85928;0.87884;0.92344;0.9121;0.88619;0.88791;0.776;0.89581;0.92114;0.9841;0.97476;0.96573;0.98551;1.10958;1.10676;1.1682;;;;;;;;;;;;;;;;;;;;;;
Mar1952;0.24595;0.49072;0.44449;0.81615;0.58123;0.96333;0.9974;1.34749;1.24815;1.25689;0.97872;0.8778;0.90082;0.94424;0.93324;0.90745;0.90853;0.80198;0.91769;0.93937;0.9985;0.99244;0.98196;1.00384;1.12468;1.12273;1.18202;;;;;;;;;;;;;;;;;;;;;
Apr1952;-1.38315;-1.02846;-0.79363;-0.69985;-0.29067;-0.35566;0.14665;0.35316;0.81668;0.7765;0.8604;0.62052;0.53928;0.56777;0.61782;0.61278;0.59365;0.60143;0.50714;0.62813;0.65895;0.73344;0.73055;0.72569;0.74688;0.87637;0.87385;0.93934;;;;;;;;;;;;;;;;;;;;
May1952;-0.205;-0.93868;-0.7783;-0.6568;-0.60311;-0.3048;-0.34463;0.05204;0.21784;0.62095;0.61331;0.73109;0.51956;0.44209;0.47285;0.52187;0.52101;0.50108;0.51381;0.42492;0.54719;0.57806;0.65898;0.65928;0.65914;0.67976;0.80777;0.8047;0.87203;;;;;;;;;;;;;;;;;;;
Jun1952;-0.0659;-0.18118;-0.72446;-0.6586;-0.58819;-0.57305;-0.35744;-0.3985;-0.06437;0.06363;0.44443;0.46153;0.59112;0.40812;0.34262;0.37645;0.42269;0.42084;0.40431;0.41814;0.33911;0.46125;0.49591;0.58195;0.58327;0.58423;0.60632;0.72862;0.72511;0.78889;;;;;;;;;;;;;;;;;;
Jul1952;0.15791;-0.00903;-0.1441;-0.62581;-0.56937;-0.50684;-0.50229;-0.30453;-0.33774;-0.04131;0.07225;0.41089;0.43355;0.55835;0.38394;0.3218;0.35377;0.39715;0.39605;0.3838;0.39922;0.32898;0.44694;0.47692;0.56618;0.57205;0.57216;0.59374;0.71037;0.70902;0.77095;;;;;;;;;;;;;;;;;
Aug1952;0.05157;0.06258;-0.04058;-0.16361;-0.61208;-0.55649;-0.49636;-0.48747;-0.2935;-0.32658;-0.05039;0.05879;0.38558;0.41076;0.53434;0.36509;0.30492;0.33646;0.37945;0.37971;0.37474;0.38905;0.32012;0.43772;0.46721;0.55485;0.56264;0.56451;0.5885;0.70536;0.70479;0.76834;;;;;;;;;;;;;;;;
Sep1952;-1.12664;-0.77007;-0.55038;-0.50715;-0.5366;-0.91522;-0.84848;-0.78999;-0.7664;-0.57203;-0.59487;-0.31537;-0.2025;0.11968;0.16016;0.29468;0.14435;0.09082;0.12678;0.16961;0.17419;0.1741;0.18936;0.12823;0.2436;0.27581;0.36932;0.38211;0.38315;0.41049;0.52895;0.5287;0.59334;;;;;;;;;;;;;;;
Oct1952;-1.40893;-1.71923;-1.40646;-1.13856;-0.99905;-0.95346;-1.25889;-1.16856;-1.10302;-1.06457;-0.8729;-0.88283;-0.6053;-0.49425;-0.18556;-0.13121;0.01451;-0.12012;-0.16362;-0.12276;-0.07876;-0.06879;-0.06044;-0.04152;-0.08962;0.02607;0.06181;0.16208;0.18502;0.18396;0.21553;0.33632;0.33719;0.40628;;;;;;;;;;;;;;
Nov1952;-0.2834;-1.2702;-1.63089;-1.42848;-1.19876;-1.07459;-1.01758;-1.30209;-1.21367;-1.15087;-1.11164;-0.92528;-0.93679;-0.6632;-0.55314;-0.25264;-0.19993;-0.05505;-0.18509;-0.22487;-0.18282;-0.1402;-0.12755;-0.11616;-0.0956;-0.13911;-0.02617;0.00841;0.10765;0.13483;0.13539;0.16782;0.28801;0.2896;0.36062;;;;;;;;;;;;;
Dec1952;-0.56435;-0.44656;-1.25252;-1.59694;-1.43896;-1.23662;-1.10072;-1.04033;-1.3211;-1.23262;-1.17572;-1.13443;-0.9548;-0.9694;-0.69905;-0.5917;-0.29656;-0.2429;-0.09391;-0.22058;-0.25858;-0.21651;-0.17516;-0.16176;-0.14973;-0.12903;-0.17124;-0.05993;-0.02521;0.07302;0.1006;0.10273;0.13554;0.25406;0.25515;0.32545;;;;;;;;;;;;
Jan1953;0.57427;0.04245;-0.03551;-0.87516;-1.30368;-1.16006;-0.98264;-0.88481;-0.853;-1.14831;-1.07622;-1.02804;-1.00128;-0.82834;-0.84797;-0.57828;-0.47935;-0.19157;-0.14324;-0.00333;-0.13258;-0.17448;-0.136;-0.09572;-0.08716;-0.07899;-0.05885;-0.10757;0.00167;0.03624;0.13367;0.15756;0.16342;0.19537;0.31152;0.31163;0.37791;;;;;;;;;;;
Feb1953;0.61936;0.78349;0.36479;0.18358;-0.64848;-1.11121;-0.98869;-0.84222;-0.79239;-0.77022;-1.06857;-0.99893;-0.94987;-0.92875;-0.76178;-0.78287;-0.52266;-0.42341;-0.13952;-0.09513;0.03912;-0.08898;-0.13153;-0.09394;-0.0545;-0.04672;-0.03686;-0.01615;-0.06812;0.0406;0.07436;0.17028;0.19224;0.19674;0.22802;0.343;0.34306;0.40847;;;;;;;;;;
Mar1953;-0.13058;0.21216;0.50134;0.24613;0.09758;-0.62831;-1.07929;-0.97712;-0.85044;-0.81455;-0.79392;-1.08777;-1.02217;-0.97286;-0.94775;-0.77764;-0.79905;-0.53645;-0.43756;-0.15269;-0.11003;0.02422;-0.10307;-0.14388;-0.10701;-0.06827;-0.0596;-0.04906;-0.02924;-0.08239;0.02542;0.06056;0.1573;0.17921;0.18538;0.21631;0.33113;0.33006;0.39556;;;;;;;;;
Apr1953;1.01196;0.7508;0.86941;1.0299;0.85227;0.68067;0.04637;-0.47053;-0.45164;-0.40593;-0.44013;-0.47265;-0.78959;-0.73405;-0.68719;-0.66864;-0.50698;-0.53608;-0.28689;-0.20004;0.07424;0.10325;0.21699;0.08432;0.0386;0.07185;0.11084;0.11764;0.12444;0.14407;0.0854;0.1911;0.21957;0.30973;0.32725;0.33295;0.36192;0.47315;0.47266;0.53582;;;;;;;;
May1953;0.94759;1.26065;1.09731;1.16196;1.29026;1.13985;1.00219;0.50247;0.078;0.04694;0.03949;-0.03573;-0.10628;-0.43731;-0.39585;-0.35201;-0.34387;-0.20071;-0.23419;-0.0036;0.07557;0.33076;0.35754;0.45595;0.32102;0.27189;0.29896;0.33768;0.33925;0.34049;0.35881;0.29657;0.40189;0.42837;0.51222;0.51977;0.52733;0.55205;0.65802;0.65821;0.71724;;;;;;;
Jun1953;0.62865;1.00571;1.23386;1.10988;1.17905;1.29751;1.17751;1.05875;0.63975;0.29226;0.25158;0.23644;0.16103;0.07337;-0.23556;-0.20518;-0.16576;-0.15999;-0.02924;-0.06297;0.14687;0.22299;0.45696;0.47518;0.56786;0.44024;0.39279;0.4173;0.45461;0.4547;0.44958;0.46594;0.40298;0.50614;0.53144;0.60651;0.60907;0.62053;0.6447;0.74627;0.74673;0.80453;;;;;;
Jul1953;-0.51789;0.17705;0.66268;0.91905;0.82576;0.88587;1.0126;0.9085;0.79708;0.42024;0.10186;0.07771;0.07757;0.02327;-0.05101;-0.33489;-0.30646;-0.27174;-0.26463;-0.13672;-0.16635;0.03852;0.11283;0.33273;0.3556;0.44864;0.32837;0.28751;0.31183;0.3492;0.35141;0.34856;0.36502;0.31047;0.40991;0.43558;0.51152;0.52187;0.53197;0.55788;0.65967;0.66043;0.71914;;;;;
Aug1953;0.11768;-0.29493;0.15674;0.59745;0.85285;0.76396;0.82154;0.94601;0.84996;0.74561;0.38999;0.08296;0.06816;0.07254;0.01616;-0.05434;-0.33239;-0.30431;-0.26942;-0.26273;-0.13548;-0.1632;0.03367;0.10985;0.32649;0.34624;0.44161;0.3247;0.28645;0.31002;0.34718;0.34935;0.34657;0.36415;0.30889;0.4065;0.43137;0.50802;0.51879;0.5268;0.55131;0.65371;0.65372;0.71197;;;;
Sep1953;-0.96587;-0.61943;-0.78326;-0.24385;0.23819;0.51969;0.4492;0.50748;0.64523;0.57133;0.47749;0.14225;-0.13751;-0.14246;-0.12627;-0.16879;-0.23274;-0.49945;-0.46841;-0.43465;-0.42637;-0.29864;-0.32582;-0.12582;-0.04987;0.16587;0.19081;0.29168;0.17668;0.14286;0.16696;0.20401;0.20722;0.20333;0.22019;0.17001;0.26734;0.29434;0.37388;0.38733;0.39988;0.42389;0.52647;0.52682;0.58569;;;
Oct1953;-0.96881;-1.32093;-1.06155;-1.14711;-0.59627;-0.07854;0.2275;0.17571;0.23704;0.37675;0.31847;0.23459;-0.07889;-0.33674;-0.34046;-0.31621;-0.3493;-0.40662;-0.65787;-0.6257;-0.59278;-0.5813;-0.45331;-0.47689;-0.27558;-0.1983;0.01695;0.0452;0.15235;0.03997;0.0106;0.03638;0.07339;0.07863;0.07278;0.08995;0.04532;0.14099;0.17001;0.25054;0.26869;0.28093;0.30493;0.40861;0.40976;0.46938;;
Nov1953;-0.72587;-1.17176;-1.43089;-1.22382;-1.29243;-0.73705;-0.20882;0.10118;0.06078;0.12231;0.26013;0.20872;0.13156;-0.17463;-0.42736;-0.4292;-0.40196;-0.42871;-0.48591;-0.7284;-0.69619;-0.66392;-0.65133;-0.52434;-0.54595;-0.34672;-0.27099;-0.05679;-0.028;0.08174;-0.02678;-0.05448;-0.02938;0.00695;0.01216;0.00712;0.02321;-0.01939;0.07502;0.10447;0.18725;0.20827;0.22112;0.24646;0.34998;0.35126;0.41148;
Dec1953;0.14795;-0.50526;-1.00111;-1.30813;-1.1544;-1.23178;-0.7062;-0.20321;0.09913;0.06046;0.11958;0.24547;0.19752;0.12704;-0.17111;-0.4219;-0.42313;-0.39788;-0.4231;-0.48085;-0.72178;-0.69074;-0.65858;-0.64546;-0.51994;-0.5413;-0.34444;-0.26809;-0.0556;-0.02765;0.07998;-0.02718;-0.0549;-0.03083;0.00517;0.00999;0.00357;0.0189;-0.024;0.07016;0.10014;0.18232;0.20292;0.21577;0.24191;0.34451;0.34559;0.40564
Jan1954;0.19582;0.24776;-0.28226;-0.78207;-1.12957;-0.98968;-1.06871;-0.59142;-0.11357;0.17873;0.13861;0.19289;0.30095;0.25357;0.18521;-0.10723;-0.36261;-0.36957;-0.34953;-0.38156;-0.44123;-0.68285;-0.65569;-0.62357;-0.61276;-0.49038;-0.5118;-0.31716;-0.24509;-0.03407;-0.00616;0.09996;-0.00207;-0.02899;-0.00491;0.03066;0.03442;0.03007;0.04687;0.00245;0.09899;0.12944;0.2103;0.23067;0.24788;0.27372;0.37365;0.37297
Feb1954;-1.05255;-0.48435;-0.32838;-0.66199;-1.00947;-1.26317;-1.1185;-1.17555;-0.70383;-0.22293;0.07172;0.03594;0.09078;0.19906;0.15535;0.09;-0.19247;-0.43858;-0.44281;-0.41967;-0.44912;-0.50654;-0.73995;-0.71303;-0.68189;-0.67067;-0.54852;-0.56874;-0.37605;-0.30462;-0.09429;-0.06445;0.044;-0.05593;-0.0802;-0.05571;-0.02074;-0.01671;-0.01886;-0.00167;-0.04607;0.04999;0.08114;0.16369;0.18389;0.20222;0.22861;0.32791
Mar1954;0.87466;0.3352;0.43452;0.39927;-0.00678;-0.50579;-0.87911;-0.80256;-0.90551;-0.50536;-0.06903;0.2135;0.17501;0.2297;0.3355;0.29064;0.22439;-0.05856;-0.30976;-0.31669;-0.30143;-0.34193;-0.39866;-0.64001;-0.61322;-0.58129;-0.57103;-0.44797;-0.47021;-0.28128;-0.21094;-0.00239;0.02659;0.13261;0.03067;0.00357;0.02781;0.06191;0.06526;0.06162;0.07891;0.03233;0.12734;0.1566;0.23657;0.25375;0.2703;0.29626
Apr1954;-0.29889;0.20302;-0.1091;-0.00283;0.00289;-0.23847;-0.60147;-0.92805;-0.87623;-0.95562;-0.58771;-0.17245;0.10397;0.07391;0.12615;0.22815;0.18509;0.12423;-0.14001;-0.37771;-0.38401;-0.364;-0.39342;-0.44881;-0.67727;-0.65384;-0.62379;-0.61367;-0.49372;-0.51386;-0.33157;-0.2635;-0.06206;-0.03187;0.07209;-0.02582;-0.05131;-0.02764;0.0058;0.00866;0.0103;0.02783;-0.01529;0.07869;0.10628;0.1869;0.20457;0.22203
May1954;-0.5047;-0.59672;-0.25798;-0.4273;-0.29057;-0.27308;-0.44089;-0.71745;-0.9992;-0.96347;-1.04082;-0.73101;-0.3463;-0.07879;-0.10097;-0.05157;0.05664;0.01515;-0.04069;-0.28636;-0.50716;-0.51205;-0.49062;-0.51317;-0.56967;-0.78502;-0.76412;-0.7346;-0.72351;-0.60689;-0.62689;-0.44765;-0.38124;-0.18148;-0.14507;-0.03627;-0.12656;-0.14966;-0.12432;-0.09108;-0.08591;-0.07708;-0.05899;-0.09961;-0.00723;0.02048;0.0985;0.11724
Jun1954;0.69639;0.1446;-0.01678;0.18303;0.02815;0.10363;0.08654;-0.06207;-0.33325;-0.61454;-0.60756;-0.70581;-0.44795;-0.11384;0.12562;0.10257;0.14496;0.24002;0.19881;0.14265;-0.09304;-0.30359;-0.31655;-0.30291;-0.33276;-0.38886;-0.60336;-0.58412;-0.55556;-0.54684;-0.43534;-0.45454;-0.28985;-0.22669;-0.03567;-0.00786;0.08819;-0.00062;-0.02573;-0.00249;0.03069;0.03402;0.04349;0.06102;0.02084;0.1115;0.13656;0.20622
Jul1954;-0.57551;0.17238;-0.18068;-0.2667;-0.08365;-0.2162;-0.13866;-0.14139;-0.27023;-0.49797;-0.73299;-0.72171;-0.8003;-0.56188;-0.24452;-0.02263;-0.0387;-0.00152;0.08846;0.0522;-0.00055;-0.21907;-0.41078;-0.42064;-0.40267;-0.42617;-0.47746;-0.67836;-0.66017;-0.63473;-0.62698;-0.5193;-0.53815;-0.37743;-0.31928;-0.13376;-0.10682;-0.01035;-0.09538;-0.11958;-0.09665;-0.06426;-0.06109;-0.0526;-0.03662;-0.07482;0.01355;0.0398
Aug1954;0.73145;0.089;0.46147;0.12278;0.0073;0.15961;0.0375;0.09046;0.07342;-0.05185;-0.2709;-0.50189;-0.49821;-0.58784;-0.37008;-0.07332;0.13455;0.1177;0.1528;0.23174;0.20044;0.15015;-0.06195;-0.2501;-0.26453;-0.25485;-0.28603;-0.33855;-0.54211;-0.5252;-0.49985;-0.49479;-0.38967;-0.40808;-0.25234;-0.19331;-0.01021;0.01178;0.10052;0.0158;-0.01203;0.01034;0.04157;0.04326;0.0507;0.06691;0.02743;0.11558
Sep1954;0.20255;0.5445;0.12273;0.45384;0.1486;0.04229;0.18738;0.07434;0.12654;0.10992;-0.00435;-0.20651;-0.42191;-0.41847;-0.50702;-0.30036;-0.02416;0.17488;0.15597;0.18896;0.26525;0.23797;0.19079;-0.01549;-0.19553;-0.21164;-0.20457;-0.23753;-0.29008;-0.49089;-0.47546;-0.44998;-0.44564;-0.34488;-0.36185;-0.21054;-0.15182;0.03139;0.05048;0.13844;0.05722;0.02818;0.04953;0.07949;0.08101;0.08489;0.10119;0.06062
Oct1954;-0.03935;0.05272;0.40665;0.04821;0.37243;0.08664;-0.00697;0.13398;0.02281;0.08063;0.07987;-0.02883;-0.22384;-0.4332;-0.43209;-0.52079;-0.31973;-0.04768;0.14933;0.13015;0.16464;0.24154;0.22036;0.17284;-0.0289;-0.20722;-0.22281;-0.21663;-0.24818;-0.29874;-0.49878;-0.48377;-0.4583;-0.45325;-0.35605;-0.37332;-0.22141;-0.16328;0.01787;0.03607;0.12401;0.04325;0.01494;0.03589;0.06613;0.0677;0.06896;0.08483
Nov1954;-1.40685;-0.81531;-0.45579;-0.03687;-0.32419;0.05471;-0.184;-0.25132;-0.10068;-0.20477;-0.13422;-0.12143;-0.22409;-0.40996;-0.60918;-0.60591;-0.68581;-0.47455;-0.19943;-0.00023;-0.01634;0.01821;0.10088;0.07982;0.03305;-0.165;-0.33829;-0.35141;-0.34306;-0.36954;-0.42113;-0.61458;-0.59915;-0.57435;-0.56813;-0.47111;-0.48832;-0.33607;-0.27939;-0.09917;-0.07763;0.01422;-0.06453;-0.08962;-0.06808;-0.03769;-0.03468;-0.03326
Dec1954;-0.91323;-1.54666;-0.98785;-0.6237;-0.21606;-0.4805;-0.09597;-0.30036;-0.3602;-0.20806;-0.30944;-0.2393;-0.22344;-0.32097;-0.49816;-0.6917;-0.68659;-0.76368;-0.54758;-0.27332;-0.07308;-0.08706;-0.05305;0.03099;0.01113;-0.03394;-0.22979;-0.40239;-0.41458;-0.40561;-0.43057;-0.48113;-0.67106;-0.65611;-0.63138;-0.62382;-0.5286;-0.54651;-0.39623;-0.33937;-0.15958;-0.13649;-0.04269;-0.1208;-0.14396;-0.12232;-0.09221;-0.08828
Jan1955;-0.53934;-0.95339;-1.56769;-1.08675;-0.74284;-0.34984;-0.59846;-0.2142;-0.39778;-0.44989;-0.30185;-0.40022;-0.32264;-0.30241;-0.39659;-0.56852;-0.76184;-0.76092;-0.83907;-0.62853;-0.35956;-0.15956;-0.17623;-0.14123;-0.05149;-0.07277;-0.11846;-0.31211;-0.48878;-0.50133;-0.49163;-0.50917;-0.54663;-0.72964;-0.71272;-0.68841;-0.67863;-0.58123;-0.59795;-0.44965;-0.3919;-0.21297;-0.18911;-0.0906;-0.164;-0.18505;-0.16446;-0.13516
Feb1955;0.50903;-0.0232;-0.46218;-1.17268;-0.89092;-0.61081;-0.25884;-0.52488;-0.17576;-0.36179;-0.42206;-0.27424;-0.36923;-0.29783;-0.27626;-0.36792;-0.53687;-0.72678;-0.72775;-0.80681;-0.60271;-0.33965;-0.14287;-0.15934;-0.12459;-0.03711;-0.05584;-0.09975;-0.29233;-0.46841;-0.48072;-0.47034;-0.49076;-0.52792;-0.71007;-0.69324;-0.66851;-0.65891;-0.56151;-0.57809;-0.43149;-0.37322;-0.195;-0.17083;-0.073;-0.14672;-0.16763;-0.1474
Mar1955;0.03621;0.24008;-0.11198;-0.42294;-0.99191;-0.82153;-0.56723;-0.23643;-0.49769;-0.16653;-0.34575;-0.40503;-0.26166;-0.35614;-0.2891;-0.268;-0.35764;-0.52466;-0.71612;-0.71434;-0.79153;-0.59042;-0.32905;-0.1337;-0.15075;-0.11521;-0.03044;-0.04959;-0.09245;-0.28425;-0.46022;-0.47182;-0.46235;-0.48384;-0.52089;-0.70339;-0.68741;-0.66293;-0.65435;-0.55751;-0.57414;-0.42785;-0.36909;-0.19245;-0.16803;-0.06981;-0.14391;-0.16512
Apr1955;0.2422;0.16513;0.22553;-0.05175;-0.28722;-0.70239;-0.6308;-0.47077;-0.17555;-0.40588;-0.10701;-0.27909;-0.34063;-0.20264;-0.29499;-0.23747;-0.22457;-0.31459;-0.47214;-0.65241;-0.65379;-0.72946;-0.53832;-0.28498;-0.09753;-0.1147;-0.08007;-0.00167;-0.027;-0.06662;-0.25282;-0.42307;-0.43539;-0.42648;-0.4497;-0.48453;-0.66547;-0.65005;-0.62701;-0.62145;-0.52723;-0.5445;-0.39887;-0.34206;-0.17056;-0.14664;-0.04942;-0.12155
May1955;0.17533;0.25167;0.21455;0.23178;0.02073;-0.16136;-0.46343;-0.44402;-0.35521;-0.12576;-0.32338;-0.06718;-0.23168;-0.29429;-0.16843;-0.25777;-0.20337;-0.19712;-0.28209;-0.42956;-0.60116;-0.60561;-0.68168;-0.50524;-0.26711;-0.08649;-0.10414;-0.06843;0.00765;-0.01882;-0.05691;-0.23857;-0.40544;-0.41484;-0.40792;-0.43261;-0.46118;-0.64224;-0.62697;-0.60487;-0.59932;-0.50099;-0.51745;-0.37298;-0.31706;-0.1509;-0.12855;-0.03342
Jun1955;0.01101;0.08729;0.17678;0.15893;0.18062;0.00038;-0.15;-0.40791;-0.40914;-0.33396;-0.10247;-0.28966;-0.05703;-0.21835;-0.27764;-0.1634;-0.24396;-0.19057;-0.18283;-0.26671;-0.40833;-0.57238;-0.57866;-0.65504;-0.49018;-0.25576;-0.08044;-0.09564;-0.06072;0.01438;-0.01096;-0.0493;-0.22928;-0.39339;-0.40404;-0.39756;-0.4241;-0.45361;-0.63449;-0.61944;-0.59673;-0.59229;-0.49371;-0.5111;-0.37013;-0.31341;-0.14759;-0.12849
Jul1955;0.43436;0.24175;0.23166;0.27909;0.25657;0.27887;0.11657;-0.01858;-0.24695;-0.26162;-0.20576;-0.01055;-0.1696;0.02973;-0.12218;-0.1787;-0.07533;-0.15057;-0.10539;-0.10199;-0.1807;-0.31403;-0.46742;-0.47839;-0.55326;-0.40051;-0.1784;-0.01567;-0.03167;0.00092;0.07013;0.04512;0.00731;-0.16519;-0.32101;-0.33044;-0.32828;-0.3557;-0.38656;-0.56627;-0.55269;-0.52998;-0.52746;-0.43345;-0.45083;-0.31615;-0.26151;-0.10342
Aug1955;-0.82021;-0.19919;-0.17456;-0.12041;-0.00982;-0.01605;0.00578;-0.14186;-0.25651;-0.4713;-0.47789;-0.41307;-0.21227;-0.35044;-0.14548;-0.28249;-0.33037;-0.22926;-0.30167;-0.25255;-0.2424;-0.31917;-0.45126;-0.59754;-0.60708;-0.67989;-0.52508;-0.29996;-0.13494;-0.15006;-0.11869;-0.04581;-0.07066;-0.10773;-0.27928;-0.43399;-0.44378;-0.43887;-0.46339;-0.49409;-0.67054;-0.65549;-0.63407;-0.63114;-0.53794;-0.55505;-0.41966;-0.36694
Sep1955;0.14007;-0.49696;-0.15153;-0.14568;-0.09525;0.00432;0.00042;0.01866;-0.11874;-0.22659;-0.43565;-0.44727;-0.38734;-0.18939;-0.32717;-0.1314;-0.26613;-0.31758;-0.21572;-0.28816;-0.24154;-0.23122;-0.30824;-0.43808;-0.5839;-0.59324;-0.66835;-0.51428;-0.28902;-0.12347;-0.13949;-0.10714;-0.03709;-0.06477;-0.10027;-0.26967;-0.42555;-0.43597;-0.42992;-0.45464;-0.48187;-0.65806;-0.64356;-0.6218;-0.619;-0.5279;-0.54493;-0.41094
