DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Jan1950;0.4954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1950;0.72035;0.71573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1950;0.07946;0.33391;0.42705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1950;0.25323;0.1831;0.32654;0.40449;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1950;0.05436;0.16428;0.12816;0.24393;0.31977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1950;-0.38372;-0.20565;-0.05486;-0.05903;0.05126;0.11917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1950;-0.29145;-0.4209;-0.33173;-0.1998;-0.17798;-0.08202;-0.0159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1950;0.02658;-0.15282;-0.26129;-0.23951;-0.14525;-0.13489;-0.05472;0.00498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1950;0.06741;0.03116;-0.10689;-0.19574;-0.18794;-0.11282;-0.10588;-0.03668;0.01558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1950;0.42696;0.2476;0.16821;0.02526;-0.06983;-0.06871;-0.0103;-0.0106;0.05085;0.09513;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1950;0.26869;0.42167;0.27738;0.19;0.0446;-0.049;-0.04855;0.00778;0.00497;0.06477;0.10707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1950;-0.23545;0.01335;0.29081;0.21393;0.1473;0.01343;-0.07628;-0.07367;-0.0172;-0.01815;0.04112;0.08307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan1951;0.1269;-0.06687;0.02797;0.27898;0.21984;0.14253;0.00617;-0.0908;-0.0852;-0.02708;-0.02765;0.03089;0.07126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Feb1951;0.47627;0.40218;0.21961;0.2229;0.37357;0.30726;0.22108;0.07852;-0.02229;-0.01927;0.03245;0.02744;0.08236;0.1209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Mar1951;0.46954;0.57744;0.55117;0.42128;0.40699;0.48412;0.41132;0.33161;0.1902;0.08618;0.08357;0.12203;0.11043;0.16;0.19508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Apr1951;-0.62598;-0.11889;0.03857;0.06581;0.01066;0.03225;0.15551;0.15597;0.12;0.01059;-0.0689;-0.06806;-0.02437;-0.02589;0.02474;0.06091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
May1951;0.67026;0.07321;0.28081;0.36784;0.36587;0.30098;0.29463;0.36758;0.33345;0.27378;0.14993;0.06343;0.05901;0.09602;0.08608;0.13104;0.16414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jun1951;-0.26528;0.27205;-0.09103;0.10995;0.19438;0.19735;0.15095;0.15483;0.2258;0.21425;0.18043;0.07724;-0.00495;-0.0054;0.03266;0.02528;0.06724;0.09844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jul1951;0.05263;-0.13977;0.21994;-0.06761;0.09769;0.16831;0.17491;0.1332;0.1418;0.21524;0.20418;0.17873;0.0796;0.00336;7E-04;0.03756;0.03089;0.06986;0.09949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Aug1951;0.11753;0.09354;-0.0429;0.23041;-0.00844;0.12687;0.18891;0.19916;0.16389;0.171;0.23361;0.21521;0.19029;0.09668;0.02514;0.02033;0.05408;0.04566;0.08231;0.1114;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Sep1951;0.37159;0.29405;0.26316;0.13051;0.34199;0.12464;0.2386;0.29273;0.30201;0.26935;0.27355;0.32617;0.29887;0.26194;0.16523;0.09246;0.08752;0.11607;0.1054;0.13915;0.1663;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oct1951;1.42037;1.20181;0.92975;0.79664;0.64572;0.78527;0.57729;0.64538;0.67749;0.6769;0.6408;0.63628;0.66917;0.61664;0.56294;0.45353;0.37067;0.36142;0.38038;0.35625;0.38373;0.40665;;;;;;;;;;;;;;;;;;;;;;;;;;
Nov1951;0.82138;1.45699;1.29018;1.03116;0.893;0.73777;0.85958;0.65049;0.70946;0.73753;0.73518;0.69841;0.6914;0.72001;0.6666;0.6123;0.50367;0.41944;0.40849;0.42538;0.40002;0.4264;0.44797;;;;;;;;;;;;;;;;;;;;;;;;;
Dec1951;0.25911;0.7272;1.44387;1.25968;1.01599;0.88373;0.73081;0.8518;0.64486;0.70181;0.73025;0.72794;0.69076;0.68388;0.71132;0.65662;0.60204;0.49507;0.41312;0.40204;0.41875;0.39439;0.42082;0.442;;;;;;;;;;;;;;;;;;;;;;;;
Jan1952;0.14876;0.18488;0.58524;1.37871;1.24176;1.00404;0.87212;0.72286;0.84399;0.63845;0.69195;0.71911;0.71503;0.67744;0.67039;0.69745;0.64453;0.59092;0.48409;0.40189;0.39124;0.40815;0.38236;0.40974;0.4303;;;;;;;;;;;;;;;;;;;;;;;
Feb1952;0.69645;0.54264;0.50942;0.74105;1.43319;1.27982;1.05744;0.92813;0.78208;0.89499;0.69448;0.74407;0.76807;0.76325;0.72606;0.71759;0.74123;0.68703;0.63331;0.5262;0.44343;0.4325;0.44807;0.42145;0.44761;0.46745;;;;;;;;;;;;;;;;;;;;;;
Mar1952;0.18491;0.42576;0.38755;0.3745;0.55249;1.2683;1.17685;0.99868;0.88623;0.75023;0.85997;0.67076;0.71792;0.74119;0.7362;0.70074;0.69137;0.71399;0.6669;0.61619;0.51468;0.4342;0.42338;0.437;0.41128;0.43667;0.45573;;;;;;;;;;;;;;;;;;;;;
Apr1952;0.0117;0.09188;0.26424;0.26152;0.25448;0.40877;1.08299;1.05425;0.91501;0.82709;0.69921;0.80788;0.62892;0.6764;0.69999;0.69591;0.65986;0.64998;0.66945;0.62696;0.58398;0.4892;0.41266;0.40259;0.41592;0.39065;0.41512;0.4344;;;;;;;;;;;;;;;;;;;;
May1952;0.34598;0.26988;0.26809;0.38483;0.37959;0.36184;0.48353;1.05091;1.03693;0.9327;0.856;0.73234;0.83515;0.66219;0.70731;0.72926;0.72475;0.69203;0.68241;0.69717;0.65276;0.60911;0.5177;0.44369;0.43453;0.44687;0.42077;0.4431;0.46162;;;;;;;;;;;;;;;;;;;
Jun1952;-0.09516;0.17691;0.16584;0.17808;0.28609;0.28532;0.27653;0.38388;0.88142;0.90238;0.83535;0.77241;0.66312;0.76014;0.59947;0.6464;0.6674;0.66355;0.63138;0.62348;0.63986;0.60125;0.5633;0.4794;0.40886;0.40141;0.41462;0.39015;0.41217;0.4304;;;;;;;;;;;;;;;;;;
Jul1952;0.24826;0.15073;0.30584;0.27011;0.26927;0.36248;0.36333;0.34951;0.44517;0.8843;0.89426;0.83113;0.78327;0.68372;0.77781;0.62545;0.6675;0.68753;0.68384;0.6531;0.64633;0.65997;0.62205;0.58653;0.50738;0.43965;0.4321;0.44464;0.41906;0.43989;0.45776;;;;;;;;;;;;;;;;;
Aug1952;-0.17176;0.04553;0.0341;0.15301;0.14255;0.1528;0.24001;0.2484;0.24335;0.3327;0.75033;0.78093;0.72715;0.68778;0.59861;0.68901;0.54787;0.59438;0.6166;0.61466;0.58611;0.58086;0.59781;0.56316;0.52708;0.45169;0.38762;0.3792;0.39325;0.37018;0.39081;0.40947;;;;;;;;;;;;;;;;
Sep1952;1.02148;0.5287;0.51823;0.45248;0.52996;0.49728;0.48037;0.54993;0.55198;0.54361;0.61804;0.96457;0.97253;0.90955;0.86789;0.77453;0.85752;0.71954;0.75736;0.7762;0.77378;0.74645;0.73926;0.74976;0.70907;0.66821;0.58751;0.52096;0.51222;0.52371;0.49684;0.51456;0.53232;;;;;;;;;;;;;;;
Oct1952;0.64925;1.07128;0.6725;0.64603;0.57482;0.6308;0.59403;0.57233;0.63096;0.63204;0.62587;0.68994;1.00298;1.01242;0.95593;0.91465;0.8244;0.90092;0.76857;0.80251;0.81951;0.81627;0.79547;0.78811;0.79666;0.7565;0.7152;0.63704;0.57093;0.5621;0.57179;0.54401;0.56076;0.57753;;;;;;;;;;;;;;
Nov1952;0.30054;0.67249;1.07892;0.71066;0.68474;0.60577;0.65704;0.61658;0.5906;0.64481;0.64537;0.63955;0.69968;1.00305;1.01454;0.96097;0.91777;0.82801;0.90216;0.77163;0.80511;0.82129;0.81812;0.79835;0.79115;0.79956;0.76015;0.72033;0.64464;0.57854;0.56987;0.57917;0.55193;0.56876;0.58502;;;;;;;;;;;;;
Dec1952;0.36657;0.39146;0.69513;1.10407;0.74348;0.71502;0.63261;0.68068;0.63931;0.61084;0.66229;0.66177;0.65476;0.71262;1.00936;1.02;0.96802;0.92411;0.83613;0.90878;0.77949;0.8124;0.82798;0.82458;0.80437;0.79672;0.80497;0.76705;0.72826;0.65334;0.58751;0.57844;0.58759;0.56012;0.57666;0.59262;;;;;;;;;;;;
Jan1953;-0.67961;-0.19297;0.01578;0.47792;0.97618;0.63836;0.62374;0.54472;0.59892;0.56109;0.53601;0.5886;0.58852;0.5817;0.64059;0.94338;0.96113;0.91118;0.86841;0.78185;0.85577;0.72725;0.76055;0.77699;0.77334;0.75339;0.74569;0.75572;0.72098;0.68292;0.60862;0.54149;0.53114;0.53926;0.5117;0.52938;0.5451;;;;;;;;;;;
Feb1953;1.00466;0.52404;0.58399;0.56801;0.74942;1.14868;0.82898;0.78633;0.69822;0.74077;0.6968;0.66225;0.70858;0.70602;0.69769;0.75133;1.03445;1.04761;0.99918;0.95422;0.86635;0.93622;0.80865;0.83736;0.85107;0.84675;0.82701;0.81885;0.8258;0.78988;0.75202;0.67849;0.60972;0.5983;0.60472;0.57526;0.59167;0.60657;;;;;;;;;;
Mar1953;0.54307;0.92156;0.63625;0.65832;0.65479;0.80023;1.15112;0.88164;0.83717;0.75233;0.79172;0.74493;0.70816;0.75075;0.74679;0.73814;0.78692;1.05415;1.06555;1.02048;0.97817;0.89213;0.95956;0.8355;0.86161;0.87402;0.86933;0.84969;0.84071;0.84676;0.81084;0.77329;0.70084;0.63274;0.62163;0.62656;0.59716;0.61282;0.62691;;;;;;;;;
Apr1953;-0.56322;-0.08385;0.31344;0.14479;0.2007;0.24745;0.45495;0.8538;0.63311;0.62731;0.56176;0.61087;0.58192;0.55665;0.60065;0.60011;0.59008;0.63916;0.90262;0.91663;0.88085;0.848;0.7692;0.83731;0.7188;0.74916;0.76346;0.7602;0.74238;0.73394;0.74174;0.71039;0.67447;0.60582;0.54299;0.53328;0.54011;0.51376;0.53007;0.54446;;;;;;;;
May1953;0.98727;0.36218;0.51445;0.78359;0.64647;0.6663;0.67969;0.81689;1.09644;0.86732;0.84655;0.77618;0.81252;0.77478;0.74002;0.77715;0.77367;0.76238;0.80626;1.05157;1.05287;1.01454;0.97511;0.8959;0.95774;0.83833;0.86462;0.87671;0.87258;0.85409;0.84465;0.84945;0.81337;0.77283;0.70177;0.63836;0.6287;0.63394;0.60573;0.62022;0.63357;;;;;;;
Jun1953;0.57963;1.02253;0.55342;0.64816;0.85578;0.75048;0.75998;0.77254;0.8817;1.10872;0.90925;0.88809;0.82169;0.85379;0.81818;0.78185;0.81515;0.8116;0.79843;0.83904;1.06756;1.06994;1.03647;0.99966;0.9236;0.98158;0.86747;0.89223;0.9034;0.89943;0.88045;0.87029;0.87265;0.83708;0.79622;0.72572;0.66386;0.65497;0.66025;0.63174;0.64511;0.65789;;;;;;
Jul1953;0.69673;0.81606;1.11375;0.75094;0.81373;0.98383;0.89792;0.90276;0.91515;1.00516;1.19038;1.00895;0.98756;0.92545;0.95591;0.91825;0.87951;0.91125;0.90788;0.8938;0.93288;1.14693;1.14686;1.11206;1.07556;0.99813;1.05354;0.94209;0.96584;0.97617;0.97261;0.9544;0.94414;0.94616;0.90845;0.86601;0.79555;0.7329;0.72439;0.72928;0.69884;0.71058;0.72306;;;;;
Aug1953;-0.60404;0.06493;0.28191;0.66037;0.40918;0.49305;0.65837;0.58492;0.60779;0.63229;0.73322;0.93729;0.78247;0.78104;0.72969;0.76516;0.73862;0.71128;0.74591;0.74582;0.73276;0.77343;0.99383;0.99928;0.96792;0.93701;0.86413;0.92088;0.81427;0.84166;0.85408;0.85182;0.83593;0.82736;0.83305;0.79829;0.75912;0.6922;0.63492;0.62605;0.63322;0.60528;0.61757;0.63102;;;;
Sep1953;-0.02483;-0.45098;0.01211;0.20293;0.54129;0.32833;0.4103;0.56069;0.49753;0.52133;0.54585;0.64187;0.83607;0.70128;0.70647;0.66624;0.70401;0.68292;0.65969;0.69467;0.69565;0.68536;0.72553;0.93916;0.94602;0.91748;0.88926;0.82151;0.87767;0.77455;0.80271;0.81571;0.81423;0.80335;0.79554;0.80284;0.76967;0.73061;0.66587;0.61166;0.60322;0.61062;0.58362;0.59581;0.60907;;;
Oct1953;0.09691;0.04608;-0.31613;0.04017;0.20072;0.50616;0.31331;0.38585;0.52012;0.46277;0.48473;0.50851;0.59847;0.78451;0.66534;0.67407;0.63584;0.67166;0.6541;0.6334;0.66708;0.66799;0.66414;0.70188;0.90503;0.91399;0.88861;0.86181;0.79772;0.85227;0.75367;0.78106;0.79411;0.79277;0.78398;0.77701;0.78369;0.75356;0.71687;0.65467;0.60161;0.59348;0.60045;0.57447;0.58663;0.59959;;
Nov1953;0.06296;0.09888;0.05502;-0.29328;0.0486;0.20453;0.50404;0.3158;0.3848;0.5151;0.45843;0.4791;0.50072;0.58824;0.773;0.657;0.66617;0.62762;0.66229;0.64471;0.62451;0.65725;0.65809;0.65584;0.69277;0.89267;0.90219;0.87764;0.85238;0.78936;0.84283;0.74598;0.77249;0.78553;0.78423;0.77605;0.76942;0.77626;0.74679;0.71097;0.65011;0.59747;0.58928;0.59612;0.57062;0.58285;0.59545;
Dec1953;0.41821;0.26292;0.18353;0.10278;-0.24989;0.07528;0.22521;0.51516;0.33119;0.39696;0.52407;0.46792;0.48624;0.50706;0.5928;0.77482;0.65966;0.66808;0.62945;0.66329;0.64569;0.62525;0.65745;0.6582;0.65597;0.69244;0.89084;0.90085;0.87693;0.85175;0.78916;0.84212;0.74598;0.77171;0.78474;0.7835;0.77544;0.76884;0.77594;0.74652;0.71067;0.65025;0.59789;0.5897;0.5962;0.57094;0.58318;0.59569
Jan1954;0.12497;0.28045;0.24486;0.18198;0.10815;-0.24483;0.06803;0.21181;0.50398;0.32466;0.38873;0.5137;0.45669;0.47391;0.49401;0.57998;0.76536;0.64955;0.65739;0.61822;0.65068;0.63215;0.61069;0.64305;0.64331;0.64082;0.67683;0.87685;0.8894;0.8654;0.84041;0.77567;0.82862;0.73125;0.7557;0.76873;0.76706;0.757;0.75073;0.75786;0.72767;0.69116;0.63013;0.57765;0.56909;0.57451;0.54858;0.56112
Feb1954;0.68404;0.62529;0.64543;0.51664;0.37208;0.28009;-0.06795;0.20866;0.3298;0.60215;0.42355;0.4801;0.59847;0.54165;0.55678;0.57268;0.65002;0.82813;0.71698;0.72273;0.68166;0.71144;0.69141;0.66709;0.6973;0.6971;0.69432;0.72823;0.92019;0.93042;0.90667;0.88188;0.81668;0.86725;0.77064;0.79396;0.8058;0.80365;0.79494;0.78814;0.79381;0.76367;0.72844;0.66761;0.61471;0.60571;0.6105;0.58395
Mar1954;0.77293;0.91059;0.85114;0.83247;0.73743;0.57884;0.46016;0.13455;0.3621;0.46493;0.71162;0.53804;0.58449;0.69258;0.63657;0.64788;0.65833;0.72848;0.89762;0.79157;0.79474;0.75056;0.7784;0.75551;0.72878;0.75588;0.7547;0.75077;0.78221;0.96683;0.97527;0.95333;0.92668;0.86114;0.90975;0.81435;0.83534;0.84598;0.84334;0.83458;0.82753;0.83186;0.8014;0.76589;0.70625;0.65358;0.64459;0.64822
Apr1954;1.03499;1.12978;1.22926;1.17239;1.13245;1.05176;0.87995;0.71485;0.39268;0.56487;0.64243;0.85707;0.68778;0.72286;0.82147;0.76716;0.77311;0.77983;0.83874;0.99014;0.89211;0.89452;0.84791;0.87313;0.84809;0.81811;0.84211;0.84055;0.83399;0.86279;1.03771;1.04245;1.02211;0.99424;0.92814;0.97376;0.8793;0.89896;0.90805;0.90534;0.89329;0.88534;0.88779;0.85661;0.8211;0.76168;0.70937;0.7006
May1954;0.71071;1.09417;1.19322;1.29316;1.25872;1.22244;1.16188;1.0337;0.86584;0.55647;0.69984;0.76828;0.95906;0.79208;0.82054;0.91408;0.8618;0.86818;0.8735;0.92477;1.06316;0.96651;0.96449;0.91795;0.93907;0.91384;0.88304;0.90561;0.90378;0.89761;0.92542;1.09258;1.09515;1.07427;1.04513;0.98019;1.02445;0.93061;0.9492;0.95776;0.95501;0.94612;0.93814;0.94003;0.90763;0.87084;0.81002;0.75785
Jun1954;0.61874;0.84973;1.09546;1.18143;1.27388;1.24988;1.22228;1.18365;1.08065;0.9338;0.64376;0.76491;0.82193;0.996;0.83453;0.85941;0.94812;0.89909;0.90299;0.90755;0.95424;1.08025;0.98938;0.99023;0.94661;0.96731;0.94452;0.91425;0.93535;0.93351;0.92597;0.95189;1.10986;1.1131;1.09333;1.06485;1.00309;1.04577;0.95414;0.97155;0.97891;0.97596;0.9678;0.96007;0.96243;0.93012;0.89377;0.83342
Jul1954;-0.06165;0.33551;0.58121;0.85256;0.97018;1.08008;1.061;1.04651;1.02834;0.95483;0.83379;0.56045;0.68733;0.7495;0.91902;0.76676;0.79554;0.88694;0.84055;0.8454;0.85256;0.90128;1.02577;0.93459;0.94063;0.89992;0.9187;0.89843;0.87177;0.89427;0.89323;0.88737;0.91437;1.0749;1.07785;1.05728;1.03249;0.97236;1.01456;0.92378;0.94202;0.94933;0.94649;0.94236;0.93508;0.93873;0.90482;0.86695
Aug1954;0.30734;0.16903;0.41203;0.61366;0.85429;0.9638;1.06109;1.04688;1.04173;1.03079;0.96788;0.85309;0.59464;0.71481;0.77176;0.93066;0.78627;0.8147;0.90393;0.85946;0.86379;0.87219;0.91847;1.03754;0.94372;0.95017;0.91271;0.93121;0.91201;0.88594;0.90787;0.9073;0.89978;0.92625;1.08464;1.08481;1.06456;1.03989;0.98306;1.02469;0.93543;0.95298;0.96018;0.95779;0.95166;0.94473;0.94886;0.91407
Sep1954;0.24445;0.39349;0.25355;0.44128;0.61731;0.83966;0.94272;1.03062;1.01652;1.01181;1.00292;0.9457;0.84565;0.61511;0.72962;0.78197;0.93143;0.79396;0.8196;0.90595;0.86415;0.87009;0.87749;0.92082;1.033;0.94499;0.9517;0.91647;0.93469;0.91546;0.88986;0.91054;0.90989;0.90626;0.93227;1.08624;1.08576;1.06791;1.04457;0.98856;1.02877;0.94063;0.9572;0.96374;0.96115;0.95333;0.94646;0.95071
Oct1954;1.17036;0.86893;0.8357;0.65582;0.77069;0.90739;1.07676;1.14881;1.22009;1.20553;1.20039;1.19164;1.13122;1.02811;0.81386;0.91085;0.95242;1.0883;0.95527;0.97318;1.04972;1.00975;1.01791;1.02259;1.05585;1.1559;1.07478;1.07763;1.03945;1.05588;1.0341;1.00717;1.02475;1.02349;1.02079;1.04448;1.18729;1.18505;1.16729;1.1427;1.08635;1.12439;1.03768;1.05161;1.05642;1.05366;1.0446;1.03737
Nov1954;0.73586;1.20531;0.97651;0.94616;0.76883;0.86831;0.9913;1.14186;1.20131;1.26476;1.24882;1.24256;1.22984;1.16998;1.06882;0.8592;0.95281;0.99188;1.12444;0.99219;1.00799;1.08122;1.0415;1.04938;1.0529;1.08342;1.18075;1.10288;1.10569;1.06638;1.08205;1.05943;1.03193;1.04878;1.04737;1.04478;1.06775;1.20694;1.20459;1.18701;1.16263;1.10639;1.14296;1.05751;1.07098;1.07529;1.07251;1.06303
Dec1954;-0.11856;0.48917;1.11899;0.92501;0.90985;0.74124;0.84099;0.96594;1.11499;1.17404;1.23634;1.22096;1.2145;1.20182;1.14348;1.04469;0.83924;0.9323;0.9714;1.10369;0.97309;0.9888;1.06178;1.02231;1.02993;1.03277;1.06412;1.16228;1.08542;1.08869;1.05006;1.0655;1.04333;1.01589;1.03291;1.03157;1.02944;1.05212;1.1914;1.18969;1.17236;1.14838;1.09253;1.1289;1.04409;1.05769;1.06201;1.05925
Jan1955;0.31905;0.12315;0.52578;1.11638;0.94477;0.92696;0.76368;0.8581;0.98198;1.12847;1.18209;1.24162;1.22502;1.21727;1.20355;1.14526;1.05019;0.84706;0.94002;0.97891;1.11113;0.98039;0.99399;1.06624;1.02598;1.03255;1.03433;1.06612;1.16641;1.09069;1.0939;1.05267;1.06696;1.04292;1.0145;1.03132;1.02966;1.02616;1.04904;1.18871;1.18693;1.16956;1.14485;1.08839;1.12479;1.03928;1.05255;1.05696
Feb1955;0.28834;0.37407;0.22828;0.52291;1.08248;0.93827;0.93134;0.77269;0.86329;0.98358;1.12571;1.17687;1.23345;1.21776;1.21132;1.19738;1.13893;1.04666;0.84847;0.93841;0.97615;1.10625;0.97901;0.99253;1.06315;1.02364;1.03115;1.03329;1.06452;1.16488;1.08974;1.09324;1.05176;1.06555;1.04189;1.01372;1.03026;1.02835;1.02659;1.04959;1.18758;1.18615;1.16943;1.14497;1.08888;1.12446;1.03966;1.05255
Mar1955;0.97239;0.84591;0.84418;0.71346;0.84631;1.23559;1.09605;1.08933;0.93707;1.01409;1.12095;1.24548;1.28014;1.3273;1.30913;1.29985;1.28281;1.2193;1.12932;0.94397;1.02661;1.06019;1.18367;1.05944;1.0678;1.13267;1.09421;1.09967;1.09983;1.12767;1.22257;1.15209;1.15187;1.10953;1.12233;1.09709;1.06773;1.08223;1.07984;1.07799;1.09965;1.23165;1.22861;1.21255;1.18864;1.133;1.16738;1.08353
Apr1955;0.54194;0.93115;0.87491;0.88477;0.78354;0.89966;1.27164;1.13524;1.12697;0.98308;1.04592;1.14696;1.26457;1.29776;1.34476;1.32773;1.31768;1.30065;1.23545;1.14539;0.96917;1.04914;1.07896;1.19806;1.07576;1.08386;1.14783;1.1105;1.115;1.11398;1.13917;1.22989;1.16089;1.16044;1.11837;1.13047;1.106;1.07666;1.09077;1.08847;1.08429;1.10483;1.23329;1.22939;1.21411;1.19073;1.13637;1.17007
May1955;0.34208;0.53178;0.83633;0.81524;0.83403;0.75921;0.85603;1.18127;1.09665;1.10964;0.98259;1.03992;1.14188;1.2564;1.28719;1.32954;1.31568;1.30703;1.29055;1.22538;1.13643;0.97191;1.04896;1.07788;1.19067;1.07391;1.08197;1.14293;1.10736;1.11263;1.11136;1.1338;1.2241;1.1577;1.1592;1.11803;1.13056;1.10663;1.07804;1.09148;1.08933;1.08848;1.10858;1.2328;1.22937;1.21462;1.19252;1.13851
Jun1955;0.96676;0.85804;0.8955;1.09146;1.06034;1.07094;1.00077;1.07869;1.34716;1.25809;1.26064;1.12927;1.17304;1.25776;1.3608;1.3848;1.42294;1.40886;1.39907;1.3803;1.31354;1.22616;1.06998;1.14213;1.1635;1.26834;1.15462;1.16041;1.21745;1.18304;1.18642;1.1842;1.2018;1.28546;1.22162;1.22159;1.18052;1.19275;1.169;1.13902;1.15093;1.14847;1.14813;1.16766;1.28751;1.28484;1.27209;1.24848
Jul1955;0.69378;1.12171;1.06792;1.07883;1.22197;1.19946;1.21285;1.15125;1.22227;1.44955;1.3583;1.34551;1.2321;1.27514;1.34692;1.44298;1.45981;1.50037;1.48707;1.47755;1.46208;1.39672;1.30894;1.15906;1.22781;1.24367;1.34311;1.23273;1.23714;1.29335;1.26056;1.26476;1.26253;1.27888;1.35948;1.29527;1.29491;1.25287;1.26442;1.23822;1.2084;1.21835;1.21552;1.21743;1.23698;1.35693;1.34887;1.3364
Aug1955;0.05806;0.47502;0.84093;0.85694;0.91731;1.07387;1.06886;1.08204;1.03801;1.10798;1.33738;1.27546;1.27361;1.16744;1.209;1.28282;1.38358;1.40845;1.4513;1.43968;1.42986;1.41894;1.36253;1.27837;1.13108;1.20235;1.21679;1.31678;1.20491;1.21201;1.26925;1.23628;1.24045;1.23824;1.25553;1.33538;1.26871;1.26795;1.22872;1.24284;1.21651;1.18702;1.1974;1.19473;1.19436;1.21373;1.33352;1.32668
Sep1955;0.83935;0.56998;0.77573;1.04312;1.05355;1.09299;1.21834;1.21107;1.21947;1.18077;1.24157;1.44043;1.38035;1.3756;1.28058;1.31451;1.37973;1.47936;1.49602;1.53526;1.52593;1.51713;1.50615;1.44879;1.36715;1.2234;1.29072;1.30089;1.3966;1.2834;1.28875;1.34334;1.31167;1.31914;1.31703;1.33192;1.40568;1.34313;1.33814;1.29903;1.31253;1.28485;1.25552;1.26482;1.26164;1.25921;1.27732;1.39253
Oct1955;0.97423;1.11914;0.86177;0.99265;1.20763;1.20261;1.22748;1.32942;1.32126;1.32559;1.29204;1.34009;1.51563;1.46338;1.46796;1.37364;1.40418;1.46233;1.55044;1.56249;1.59326;1.58278;1.57603;1.56586;1.50798;1.42646;1.29543;1.36042;1.36821;1.45883;1.34962;1.35218;1.40182;1.37092;1.37829;1.37557;1.38889;1.45585;1.39708;1.3917;1.35471;1.3651;1.33761;1.30867;1.31763;1.31455;1.31175;1.3291
Nov1955;0.18134;0.87076;1.06952;0.84186;0.97782;1.18551;1.17807;1.1974;1.29612;1.28646;1.29046;1.25763;1.30318;1.4782;1.42935;1.43628;1.34252;1.37274;1.4314;1.51255;1.53069;1.56079;1.54984;1.54352;1.53274;1.47596;1.3971;1.26879;1.33295;1.34378;1.43432;1.3274;1.33005;1.37889;1.34834;1.35568;1.35322;1.36752;1.43563;1.37702;1.37221;1.33552;1.34517;1.31825;1.29015;1.29931;1.29624;1.29372
Dec1955;0.73807;0.49039;0.96908;1.1406;0.90815;1.03097;1.22622;1.21705;1.23454;1.32665;1.31508;1.31777;1.28389;1.32665;1.49814;1.44849;1.45522;1.36132;1.39033;1.44892;1.52744;1.54511;1.57463;1.56358;1.55732;1.54567;1.48915;1.41087;1.2833;1.34621;1.35699;1.44667;1.33994;1.34168;1.39026;1.35997;1.36722;1.36434;1.3783;1.44601;1.38737;1.38228;1.34528;1.35452;1.32754;1.2996;1.30843;1.30539
Jan1956;0.52226;0.75274;0.57789;1.01201;1.17491;0.93499;1.05165;1.24431;1.23572;1.25376;1.34148;1.32825;1.32873;1.29414;1.33541;1.50822;1.4604;1.46628;1.37189;1.4004;1.45851;1.53585;1.55235;1.5816;1.57014;1.56358;1.55074;1.49471;1.41556;1.288;1.3524;1.36161;1.4494;1.34264;1.34317;1.39085;1.3609;1.36676;1.36428;1.37863;1.44633;1.38768;1.38184;1.34416;1.35308;1.32552;1.2976;1.30663
