DATA;SPEI_1;SPEI_2;SPEI_3;SPEI_4;SPEI_5;SPEI_6;SPEI_7;SPEI_8;SPEI_9;SPEI_10;SPEI_11;SPEI_12;SPEI_13;SPEI_14;SPEI_15;SPEI_16;SPEI_17;SPEI_18;SPEI_19;SPEI_20;SPEI_21;SPEI_22;SPEI_23;SPEI_24;SPEI_25;SPEI_26;SPEI_27;SPEI_28;SPEI_29;SPEI_30;SPEI_31;SPEI_32;SPEI_33;SPEI_34;SPEI_35;SPEI_36;SPEI_37;SPEI_38;SPEI_39;SPEI_40;SPEI_41;SPEI_42;SPEI_43;SPEI_44;SPEI_45;SPEI_46;SPEI_47;SPEI_48
Mar1956;-1.02452;-0.7917;-0.75104;-1.00058;-1.03652;-1.04429;-0.87429;-0.84654;-0.84946;-0.73147;-0.6249;-0.77159;-0.86413;-0.82581;-0.8042;-0.85536;-0.94016;-0.89898;-1.12499;-1.17052;-1.32753;-1.3735;-1.24593;-1.24375;-1.29628;-1.36962;-1.39556;-1.37154;-1.37315;-1.30716;-1.39635;-1.32648;-1.32896;-1.47856;-1.50314;-1.49194;-1.50646;-1.51176;-1.543;-1.5346;-1.4788;-1.54244;-1.59716;-1.6617;-1.67741;-1.74079;-1.72154;-1.66803
Apr1956;-0.33794;-0.85873;-0.79214;-0.7953;-1.02056;-1.05644;-1.06446;-0.93164;-0.90697;-0.90977;-0.78902;-0.68482;-0.82664;-0.91386;-0.87652;-0.85594;-0.90447;-0.98833;-0.94565;-1.16388;-1.20581;-1.35989;-1.39784;-1.27167;-1.27002;-1.32218;-1.39289;-1.41795;-1.39149;-1.39573;-1.33117;-1.41859;-1.34959;-1.35386;-1.50218;-1.52464;-1.5136;-1.52781;-1.53288;-1.56395;-1.55567;-1.49984;-1.56226;-1.61724;-1.68345;-1.70221;-1.76481;-1.74718
May1956;-0.68729;-0.75617;-1.04716;-0.98509;-0.98177;-1.15449;-1.20154;-1.19189;-1.09494;-1.06049;-1.04478;-0.93553;-0.82903;-0.95856;-1.03633;-1.00117;-0.98238;-1.02645;-1.10744;-1.06835;-1.27033;-1.30902;-1.45734;-1.49034;-1.36094;-1.35514;-1.40646;-1.47367;-1.49736;-1.47147;-1.47342;-1.40859;-1.49478;-1.42631;-1.43095;-1.57209;-1.59068;-1.57747;-1.58877;-1.59315;-1.62242;-1.61441;-1.55821;-1.62135;-1.67341;-1.73671;-1.75553;-1.81544
Jun1956;-0.97453;-1.10121;-1.13852;-1.3293;-1.25947;-1.23798;-1.35029;-1.38324;-1.3571;-1.26297;-1.21886;-1.20334;-1.10075;-1.01503;-1.1307;-1.19802;-1.16786;-1.15142;-1.18473;-1.25873;-1.21379;-1.38685;-1.41378;-1.54966;-1.57545;-1.4549;-1.45083;-1.49608;-1.55569;-1.57379;-1.5483;-1.54489;-1.4818;-1.56433;-1.50308;-1.51208;-1.63969;-1.65591;-1.64424;-1.65284;-1.65454;-1.68043;-1.67752;-1.62465;-1.68525;-1.73214;-1.79212;-1.81386
Jul1956;-0.42765;-0.94325;-1.09899;-1.12747;-1.28771;-1.24312;-1.2335;-1.31981;-1.34931;-1.34324;-1.24895;-1.20936;-1.20793;-1.11627;-1.038;-1.14568;-1.20942;-1.18125;-1.16736;-1.19874;-1.2697;-1.22611;-1.39016;-1.41108;-1.53985;-1.56809;-1.45393;-1.45329;-1.49516;-1.55158;-1.56861;-1.54289;-1.53881;-1.48064;-1.55663;-1.49854;-1.50752;-1.62983;-1.64503;-1.63831;-1.64975;-1.65076;-1.67521;-1.67266;-1.62171;-1.68013;-1.72864;-1.78932
Aug1956;-0.83094;-0.8307;-1.14073;-1.27494;-1.29239;-1.43078;-1.39119;-1.38177;-1.45656;-1.47531;-1.45916;-1.359;-1.31787;-1.30999;-1.22124;-1.14545;-1.23903;-1.29546;-1.26724;-1.25447;-1.28163;-1.34696;-1.30436;-1.4507;-1.46555;-1.58676;-1.61187;-1.50522;-1.50611;-1.54462;-1.59646;-1.61302;-1.59162;-1.5882;-1.53371;-1.60324;-1.54709;-1.55698;-1.66881;-1.68177;-1.67685;-1.68883;-1.68941;-1.71188;-1.70519;-1.65554;-1.71058;-1.75436
Sep1956;-1.47069;-1.43857;-1.2743;-1.43397;-1.51774;-1.52841;-1.63598;-1.59059;-1.57966;-1.63656;-1.65286;-1.63357;-1.53344;-1.49064;-1.48064;-1.39246;-1.32286;-1.40038;-1.44617;-1.41658;-1.40387;-1.42341;-1.48257;-1.44065;-1.56497;-1.57202;-1.68316;-1.69614;-1.59795;-1.601;-1.63452;-1.68091;-1.69525;-1.67526;-1.67011;-1.62036;-1.68311;-1.62981;-1.64068;-1.74061;-1.75385;-1.75149;-1.76332;-1.76365;-1.78284;-1.7772;-1.73179;-1.7808
Oct1956;-0.80503;-1.55723;-1.59834;-1.42788;-1.55234;-1.61905;-1.61933;-1.70389;-1.6646;-1.64872;-1.68812;-1.69807;-1.67736;-1.58647;-1.55141;-1.54482;-1.46556;-1.39347;-1.4616;-1.50255;-1.47341;-1.46071;-1.47951;-1.53158;-1.49094;-1.61464;-1.62352;-1.72907;-1.73749;-1.64317;-1.64545;-1.67447;-1.71693;-1.7297;-1.71386;-1.70948;-1.66141;-1.72008;-1.667;-1.68123;-1.7727;-1.78272;-1.78244;-1.79562;-1.7955;-1.81355;-1.80634;-1.7624
Nov1956;-0.05401;-0.71559;-1.4477;-1.55967;-1.4175;-1.53565;-1.59484;-1.59424;-1.67952;-1.64433;-1.63366;-1.6755;-1.68746;-1.67493;-1.58677;-1.55128;-1.54543;-1.46649;-1.39649;-1.46274;-1.50263;-1.47611;-1.46448;-1.48487;-1.53951;-1.49355;-1.61151;-1.6201;-1.725;-1.73322;-1.64085;-1.6427;-1.67098;-1.71346;-1.72424;-1.70634;-1.70264;-1.65464;-1.71297;-1.66025;-1.67741;-1.76906;-1.77766;-1.77619;-1.78848;-1.78693;-1.80476;-1.79812
Dec1956;-0.39713;-0.32941;-0.7816;-1.4304;-1.56257;-1.42973;-1.54576;-1.60435;-1.60229;-1.68319;-1.65407;-1.6447;-1.68853;-1.70448;-1.68947;-1.60155;-1.56668;-1.56201;-1.48128;-1.41186;-1.47708;-1.51529;-1.48811;-1.47519;-1.4964;-1.54877;-1.50356;-1.62038;-1.62822;-1.72947;-1.73674;-1.64737;-1.64897;-1.67709;-1.71994;-1.72969;-1.71145;-1.70793;-1.65985;-1.71634;-1.66311;-1.67916;-1.76843;-1.77761;-1.77657;-1.78905;-1.78732;-1.80498
Jan1957;-0.34882;-0.55876;-0.45986;-0.84395;-1.42948;-1.56921;-1.44495;-1.55252;-1.61111;-1.61587;-1.69666;-1.66671;-1.65727;-1.69887;-1.7224;-1.70712;-1.62324;-1.58976;-1.59364;-1.52228;-1.46114;-1.52362;-1.56256;-1.53338;-1.52185;-1.54064;-1.59143;-1.54481;-1.66344;-1.67555;-1.78655;-1.80428;-1.71519;-1.72224;-1.7564;-1.79978;-1.80739;-1.79403;-1.79103;-1.74677;-1.7985;-1.74874;-1.75707;-1.84467;-1.85226;-1.85141;-1.86254;-1.85435
